CVE ESTADO,CVE MUNICIPIO,Emisiones de   CO,,,,,,,,,,,,,,,,,,
,,Asados_al_carbon,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Incendios_en_construcciones,Incendios_Forestales,Ladrilleras,Quema_de_Residuos,Quemas_Agricolas,Rellenos_Sanitarios,Cruces_front,Embarcaciones_marinas,Equipo_basico_eropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
21,182,21182,0.81144866,0.01210852,0.074665019,48.8405641,0.155782236,0.001731615,0,0,0.5043712,7.191055379,0,0,0,0,0,0,0.27449855,0
21,183,21183,1.72237857,0,0.090875188,794.8973299,0.011731494,0.004372329,0,0,0,4.195682702,0.002943343,0,0,0,0,0,1.311313138,0
21,184,21184,0.11348821,0,0.013754082,292.808704,0.010556229,0.001879524,0,0,0.60914638,3.039537678,0.000171256,0,0,0,0,0,0.755734375,0
21,185,21185,0.45825043,0.795144767,0.091366405,169.7446245,0.015641992,0.00345782,0,0,0.237033288,22.73897068,0,0,0,0,0,0,1.53829162,0
21,186,21186,3.46258418,0.001778148,0.719142025,1368.551548,0.386337277,0.021840087,1.582492816,0,0.301227352,56.79177787,0,0,0,0,0,3.065042501,4.691990613,0
21,187,21187,0.21058191,0,0.051086592,223.386797,0.006517497,0.001861487,0,0,0.404521379,3.399610505,0,0,0,0,0,0,0.815415262,0
21,188,21188,1.44892451,0,0.165048989,692.0173436,0.095219567,0.005690882,27.68727171,0,0.83288385,13.10875441,0,0,0,0,0,0,2.010709426,0
21,189,21189,2.73422226,0.693031439,0.330097979,132.50397,0.140652063,0.008636196,0,0,0.652113922,57.79104093,0,0,0,0,0,0,1.672875373,0
21,190,21190,0.15805581,0,0.01768382,44.42459529,0.007820996,0.000580196,0,0,6.518076052,0.785046773,0,0,0,0,0,0,0.116344201,0
21,191,21191,0.89835548,0,0.262801218,233.2796622,0.063935584,0.004086827,0,0,0.898295592,2.321376369,0,0,0,0,0,0,0.541821983,0
21,192,21192,0.30130881,0,0.047156854,282.0591058,0.020855989,0.002693023,0,0,0.179250543,3.527981223,0,0,0,0,0,0,0.711141353,0
21,193,21193,0.21949543,0.005486964,0.005894607,227.6704707,0.241147374,0.003190862,7.511912542,0,0.589147966,5.717544776,0,0,0,0,0,0,0.8061949,0
21,194,21194,3.66154668,0,0.854717981,600.8225539,0.195117919,0.011062498,0,0,2.807374818,7.804493791,0.003082605,0,0,0,0,0,1.991195788,0
21,195,21195,1.07774007,0.004277972,0.098243446,970.6445283,0.023462988,0.003879901,4.931573229,0,9.134148148,19.11227276,0,0,0,0,0,0,1.952872612,0
21,196,21196,0.18352301,0,0.035858858,53.9115574,0.006517497,0.000714291,0,0,0.22741157,0.189866861,6.85023E-05,0,0,0,0,0,0.028164014,0
21,197,21197,8.65693796,0,2.200653192,1179.008944,0.604788344,0.031886977,0,6.448442979,3.783715104,8.267723227,0.013974478,0,0,0,0,0,2.742822911,0
21,198,21198,0.11476157,0,0.009824345,48.19525874,0.001303499,0.000324678,0,0,0.142569957,1.49506992,0,0,0,0,0,0,0.385243477,0
21,199,21199,2.85057553,0.002809512,0.325185806,723.4843239,0.412330788,0.014934875,32.28270551,0,1.417963876,20.93300598,0,0,0,0,0,0,1.192068714,0
21,200,21200,0.15853332,0,0.055507547,153.0115317,0.122217874,0.001255421,26.95918897,0,2.042393023,2.074125121,0.00107532,0,0,0,0,0,0.287004714,0
21,201,21201,0.23827749,0,0.043718333,110.1878626,0.007820996,0.001415956,0,0,0.078796655,7.403978342,0.00064115,0,0,0,0,0,0.344003314,0
21,202,21202,0.90790568,0.004649969,0.073191367,528.2533344,0.156508682,0.00461223,0,0,0.021311946,1.708446538,0,0,0,0,0,0,0.398537562,0
21,203,21203,0.8945354,0.021175961,0.118383352,159.7355201,0.050900591,0.002803053,376.5620781,0,0.937440623,25.62195081,0.005808533,0,0,0,0,0,1.645281345,0
21,204,21204,0.79234826,0.005957541,0.119857004,163.1742213,0.048535237,0.003028523,0,0,0.170812324,3.258971715,0,0,0,0,0,0,0.451512731,0
21,205,21205,3.10954512,0.034651572,0.21810045,357.7288298,0.140282184,0.010773895,0,141.8657455,2.177307082,16.47343021,0,0,0,0,0,2.416668126,1.397337436,0
21,206,21206,0.18527388,0.008407145,0.054525113,146.4008617,0.019641254,0.002066971,0,0,0.707773006,9.524990008,0.001370047,0,0,0,0,0,1.453799578,0
21,207,21207,4.59730711,0.002043197,0.978013505,1376.064034,0.285094961,0.021690288,8.339660278,45.13910086,3.965041318,8.794437242,0.944657596,0,0,0,0,0,1.316114431,0
21,208,21208,7.20833179,0.17018051,1.773785418,1764.061196,0.551943394,0.027141999,232.6294368,0,13.47416323,54.02685631,0,0,0,0,0,0,57.88110183,0
21,209,21209,0.46302553,0,0.12231309,225.2987432,0.040536713,0.003145768,0,0,0.325769827,1.466366331,0,0,0,0,0,0,0.647772321,0
21,210,21210,0.29064442,0,0.129190132,197.25753,0.018313107,0.00205449,0,0,0.003311585,0.782252664,0,0,0,0,0,0,0.230509043,0
21,211,21211,1.88377695,0.000870474,0.429815076,143.9839397,0.106391201,0.007299841,1.060270187,6.448442979,0.361114598,13.43759252,0,0,0,0,0,3.595530626,0.918716841,0
21,212,21212,0.79298494,0.014609274,0.165048989,686.1993726,0.903645615,0.0068489,6.329971265,0,3.720049315,32.12114299,0,0,0,0,0,0,1.375828847,0
21,213,21213,0.19832582,0,0.067296761,543.8272064,0.011795611,0.004296571,0,0,0.88924485,7.479437804,0.004488051,0,0,0,0,0,2.429548548,0
21,214,21214,2.80202868,0.132059131,0.520199047,335.6429907,0.203137208,0.006309574,0,6.448442979,0.041600112,45.70245435,0,0,0,0,0,2.505082813,0.781216102,0
21,215,21215,0.76115094,0,0.071226498,202.0740128,0.026134103,0.00195889,0,0,0.031430056,1.030573506,0,0,0,0,0,0,0.359091178,0
21,216,21216,0.15837415,0,0.01768382,112.4533917,0.005213997,0.001026343,0,0,0.031673564,2.28359445,0,0,0,0,0,0,0.448947794,0
21,217,21217,1.39385169,0,0.113962397,795.909552,0.031283984,0.002601031,0,0,3.110062574,8.875898756,0.000315111,0,0,0,0,0,1.320825198,0
22,001,22001,1.31872345,0.58961612,0.377626131,1137.437476,0.170297198,0.081605352,47.47448901,0,1.854639263,110.6870805,0.060528455,0,0,0,0,0,7.502973639,0
22,002,22002,0.32677601,0,0.113683259,877.5090645,0.024201144,0.028435663,2.199665015,0,2.549394429,1.033162574,0,0,0,0,0,0,0.316481668,0
22,003,22003,0.2530803,0,0.075129806,292.5670847,0.019800936,0.019305456,0,0,0.066827163,1.650502626,0.074563264,0,0,0,0,0,30.95154715,0
22,004,22004,2.99510189,0.036827758,0.669742679,1073.633348,0.384856124,0.095993996,12.86712045,10.58801549,2.865531481,10.88914579,0.177759377,0,0,0,0,0,2.783383875,0
22,005,22005,2.8682434,5.325407213,0.25010317,379.2479058,0.621612951,0.087725625,6.856131363,0,0.222939265,261.5915876,3.067040575,0,0,0,0,5.464881464,6.30336332,0
22,006,22006,26.43415775,0,3.225042097,118.3186253,1.936284713,0.304702223,0,0,0.08527044,50.1629469,0.682962373,0,0,0,0,0,587.3190279,0
22,007,22007,4.37685666,0.192508733,0.942088227,202.2546558,0.75409791,0.05823,0,10.58801549,0.089835974,65.51322864,0.145018223,0,0,0,0,0,1.58199464,0
22,008,22008,1.20953283,0.130757139,0.156330586,341.264937,0.125608319,0.057148853,22.16785943,0,0.388292499,77.15884498,0.052780434,0,0,0,0,0,3.483284119,0
22,009,22009,1.97354883,0,0.553588045,587.053103,0.103949395,0.038338568,24.42108343,0,0.433543102,1.989558931,0.100188607,0,0,0,0,0,0.486099295,0
22,010,22010,0.2578554,0,0.05783018,591.7252886,0.015400728,0.026720632,11.49387524,0,0.095401131,1.047682717,0.026270259,0,0,0,0,0,0.30076101,0
22,011,22011,14.47205474,0.119039217,1.237327641,466.0353911,4.63433873,0.248798364,36.11807001,276.1279032,0.470357669,1058.47974,0.548921297,0,0,0,0,21.27100016,8.762198347,0
22,012,22012,9.23249668,4.327377771,0.842738943,262.9411806,0.34129934,0.099082457,6.133141713,58.41167183,0.460654229,670.5857181,0,0,0,0,0,8.659735243,7.675735396,0
22,013,22013,0.22729476,0,0.069692781,387.2966912,0.017600832,0.0278155,0,0,0.628964077,3.275939173,0.053336707,0,0,0,0,0,143.7679455,0
22,014,22014,137.148353,0.464029746,29.36062113,927.8899482,12.66762405,1.456726273,34.53573092,418.2541882,1.11882184,150.3210725,4.520943913,0,0,658.094,8.64737408,12.52718982,4.207179052,2.615990667
22,015,22015,0.35765499,0,0.115166084,206.1478326,0.029820723,0.013740978,0.711120728,0,0.143742718,0.803247025,0.013850645,0,0,0,0,0,0.250909976,0
22,016,22016,34.04375711,0.720745257,5.272926128,729.7063614,4.57176141,0.434666215,7.111207276,3.368754312,1.079035239,329.7058071,1.381678771,0,0,0,3.458949632,27.87089547,10.00330293,0
22,017,22017,9.13842721,0.424077209,1.427466316,194.0979171,1.566918348,0.103973446,0,3.74637879,0.077527764,166.1729107,0.154971607,0,0,0,0,8.365472395,3.283342171,0
22,018,22018,1.19934595,0,0.212043992,521.9388243,0.060700976,0.037713023,0,0.1009008,0.301013936,4.827624193,122.0299427,0,0,0,0,0,0.511335088,0
23,001,23001,14.80551589,0.000307828,4.962521403,221.9353771,0.566691288,0.231713435,0,0,0.235066302,0,0.244926226,0,0.757600125,145.845,0,0,8.937383376,0
23,002,23002,7.73741287,0.919554698,0.859544295,3336.034315,0.137400482,0.133884673,1878.593969,0,36.41318876,892.5392125,0,0,0,0,0,0,31.43191134,0
23,003,23003,3.21714404,0,1.951554143,117.0384219,0.097309929,0.0513976,0,0,2.339027951,0,6.992144582,0,0,0,0,0,0,0
23,004,23004,30.30182958,0.00613796,6.771672893,2628.807854,1.627406897,0.571956029,1285.82479,0,25.78896012,14247.9891,0,0,0,85.47,0,0,134.4638066,2.263222744
23,005,23005,127.1180963,0,33.41525797,2028.920902,5.148645135,2.114693332,237.042819,0,18.69600749,0,0,0,0,1941.521,0,0,7.653214311,0
23,006,23006,2.63330848,0.039322931,0.435950585,1750.38615,0.0866343,0.06702847,0,0,4.043457837,1141.700171,0.038311779,0,0,0,0,0,4.756055671,0
23,007,23007,1.33957472,0.004671359,0.37466048,1137.778884,0.05864426,0.056877688,1927.53955,0,4.432503025,57.17797847,0.052908074,0,0.079423934,0,0,0,3.68102599,0
23,008,23008,35.05257657,0,13.85650648,831.3547973,1.406536787,0.650535129,0.772957313,0,2.715527575,0.160589453,1.343853159,0,2.215758347,0,0,0,0.002287041,0
23,009,23009,3.58546342,0,2.52821683,405.0050598,0.066664943,0.080206813,6.732458193,0,1.550773588,64.57981843,0.106501314,0,0,0,0,0,0.792086113,0
23,010,23010,6.60842006,0,0.563967821,1603.193704,0.131207782,0.067610111,2594.261773,0,9.381583785,2070.327543,0.035696248,0,0,0,0,0,177.0425607,0
23,011,23011,1.38048141,0,1.242113176,0,0.300711077,0,2.357519803,0,7.987525082,0,0,0,0.248200972,0,0,0,66.8529136,0
24,001,24001,0.72708856,0,0.134211929,245.9684673,0.112743604,0.015602536,91.74758285,0,7.678846889,110.6471536,0,0,0,0,0,8.366457099,0.618134793,0
24,002,24002,0.19211819,0,0.017763344,235.8587717,0.005724826,0.00698417,0,0,1.536123268,16.28681817,7.3636E-05,0,0,0,0,3.646917197,0.634760358,0
24,003,24003,0.35988337,0,0.204771878,1719.359645,0.024807577,0.051966058,0,0,12.3510549,331.7642966,0.001014541,0,0,0,0,0,5.048567818,0
24,004,24004,0.05077523,0,0.007894819,104.9812884,0,0.00649329,3.09182925,0,5.884043562,106.0069292,0.021258884,0,0,0,0,0,0.407232955,0
24,005,24005,2.54146739,0,0.421385984,156.922671,0.164173234,0.022872535,0,0,1.763616691,62.44407267,0,0,0,0,0,5.524006931,0.768045089,0
24,006,24006,0.23000065,0.736276155,0.159870092,168.3424556,0.043599322,0.006965569,0,0,0.90594456,192.289068,4.09089E-05,0,0,0,0,10.1899157,1.079073929,0
24,007,24007,1.95731349,1.782493229,0.210692992,178.3133591,0.099291782,0.019749252,0,9.472289122,2.79028325,102.2658772,0.000163636,0,0,0,0,5.175404552,0.988077912,0
24,008,24008,2.47302429,0,0.644908058,211.3397644,0.164491438,0.033291202,0,0,2.889993114,67.71966413,0.106393629,0,0,0,0,2.681556763,2.011133025,0
24,009,24009,0.01782704,0,0.001973705,25.12763942,0.005901065,0.006169434,0,0,0.418627605,19.32415602,0.000245453,0,0,0,0,0,0.113203289,0
24,010,24010,2.30223488,0,0.369576232,649.3311928,0.103223099,0.041752304,120.9358372,0,12.03252586,75.67616836,0,0,0,0,0,6.542998501,1.798923558,0
24,011,24011,5.50075603,0.283880632,1.064530056,514.555075,0.312645154,0.065560488,2.746414474,454.6698779,4.691304454,853.6370232,0,0,0,0,0,3.27149925,6.161658775,0
24,012,24012,0.47894253,0,0.147041011,658.4661682,0.032149671,0.016354622,0,0,6.459249035,124.88235,0.001014541,0,0,0,0,0,1.606888935,0
24,013,24013,22.3044921,0,4.096424404,1728.672462,1.408932459,0.26367125,114.4543369,9.472289122,20.85868741,2232.358867,0.003272712,0,0,0,0,11.66477192,12.3193573,0
24,014,24014,0.39824334,0,0.099178668,565.98878,0.024983817,0.013837852,0,0,1.778120334,66.44384446,0.021958495,0,0,0,0,0,2.176398619,0
24,015,24015,2.0930855,0,0.480103703,244.1042738,0.139765073,0.021883947,0,9.472289122,3.860461092,36.5154978,0.000327271,0,0,0,0,12.33516111,0.855588966,0
24,016,24016,5.92796831,0,0.792935921,527.5379697,0.259311812,0.063839786,0,0,7.503480324,2300.01877,0.000342817,0,0,0,0,6.703891906,26.09578665,0
24,017,24017,0.20294175,0,0.053290031,695.7350414,0.017174477,0.022089238,5.364323749,9.472289122,13.56278451,49.22954195,6.54542E-05,0,0,0,0,2.922896871,2.62347689,0
24,018,24018,0.09661619,0,0.033552982,486.7844598,0.040101072,0.01758097,0,0,1.422458362,34.10758284,0.013499918,0,0,0,0,0,0.997160328,0
24,019,24019,0.07528741,0,0.005921115,146.3274411,0,0.008245546,0,0,5.880641889,17.51158794,0.030000879,0,0,0,0,0,14.83704975,0
24,020,24020,13.75053713,0.014083827,1.994428745,286.8470258,1.72386356,0.144264954,34.4275187,9.472289122,3.058234919,173.4298514,0.010279761,0,0,0,0,2.011167572,1.23826333,0
24,021,24021,0.70878401,0.072343294,0.066119112,511.3515606,0.239609786,0.062861184,959.1212927,0,5.266596165,259.4056269,0,0,0,0,0,9.063661857,1.840020462,0
24,022,24022,0.79696419,1.642369192,0.135198782,367.7330653,0.190261523,0.018274416,0,0,4.539952229,147.9312288,0,0,0,0,0,5.443560228,2.00683653,0
24,023,24023,0.96727609,0,0.172205748,295.2612645,0.066851104,0.020101236,6.058483319,0,3.597934191,29.01189453,0,0,0,0,0,5.202220119,0.922438684,0
24,024,24024,9.00456524,0.803979709,2.737901005,1146.868993,0.550665335,0.131512563,117.8374326,0,17.97204167,877.0450677,0,0,0,0,0,13.94409517,7.27740235,0
24,025,24025,2.90198744,0,0.390793559,175.8285796,0.311632976,0.029800781,0,9.472289122,5.17854862,360.8956593,0,0,0,0,0,10.45807137,8.619515143,0
24,026,24026,0.10616639,0,0.025658163,343.953423,0.007633101,0.006272386,0,0,9.769686706,52.30754727,9.81814E-05,0,0,0,0,0,347.8416171,0
24,027,24027,1.17578879,0,0.184047977,170.0250054,0.076507247,0.015942225,0,0,1.250368428,92.18204602,0.000245453,0,0,0,0,0,1.787453786,0
24,028,24028,130.3989083,0.555206346,30.64352704,878.6564048,20.65810662,1.33045826,678.8126447,795.6722863,6.13379734,303.2861133,0.011084838,0,0,183.628,0,11.79884976,2.91451769,1.16410756
24,029,24029,0.4806934,0,0.041447802,773.1831183,0.036257228,0.016267399,0,0,8.390282214,26.47974586,0.000114545,0,0,0,0,0,1.597922338,0
24,030,24030,0.10361967,0,0.007894819,120.4328905,0.007633101,0.008655648,0,0,1.620867813,68.25917686,3.27271E-05,0,0,0,15.56527334,0,2.070020289,0
24,031,24031,0.03087898,0,0.012335655,387.1146083,0,0.01129646,0,0,0,10.15057448,0,0,0,0,0,0,0.22827462,0
24,032,24032,2.14624828,0.444537074,0.622703878,443.9270364,0.228184653,0.041619893,0,0,3.510132514,151.8977086,0.011084838,0,0,0,0,0,42.08947228,0
24,033,24033,0.1209692,0,0.012335655,82.14597002,0.005724826,0.005089061,0,0,7.744244976,498.1431489,2.45453E-05,0,0,0,0,0,9.594258977,0
24,034,24034,1.0552971,0,0.22796291,429.5585819,0.084140348,0.013570664,0,0,1.844794726,492.8058728,4.09089E-05,0,0,0,0,0,11.65171942,0
24,035,24035,48.85213806,0,5.450695169,188.5842004,2.576383729,0.506563573,0,9.472289122,0.758895923,199.4394215,2.15027081,0,0,0,0,0,76.13972724,0
24,036,24036,2.0007669,0,0.404609493,637.139718,0.146133385,0.038079461,6.46621621,0,3.977432521,791.2907808,0.155442106,0,0,0,0,0,4.6702895,0
24,037,24037,4.55974299,0,1.233565528,2535.152779,0.237392554,0.106347033,0,0,17.92789808,65.64956714,0,0,0,0,0,0,5.333630886,0
24,038,24038,0.29462367,0,0.06118485,548.9597511,0.011449651,0.012899588,0,0,8.304359372,14.84810971,3.27271E-05,0,0,0,0,0,1.543001931,0
24,039,24039,0.54531642,0,0.128290815,516.8813716,0.032440678,0.010675092,0,0,9.456650442,71.13371464,2.45453E-05,0,0,0,0,0,1.521332654,0
24,040,24040,3.31726197,0,0.695730958,585.288656,0.22266018,0.055705589,9.394241855,0,18.65064099,1534.597275,0.000490907,0,0,0,0,17.51056566,33.09888584,0
24,041,24041,0.22458887,0,0.100165521,732.4870122,0.034348953,0.012947186,0,0,11.64902857,323.9407395,2.45453E-05,0,0,0,0,0,2.410146599,0
24,042,24042,1.75516759,0,0.334542971,332.8816867,0.147174901,0.016938476,0,0,0.723922896,13.92399577,0.038203221,0,0,0,0,0,1.21235866,0
24,043,24043,0.88800943,0,0.197863911,108.140388,0.084140348,0.010774511,7.497136807,9.472289122,0.554742764,63.04586112,9.81814E-05,0,0,0,0,0,0.300194201,0
24,044,24044,0.43755833,1.32499018,0.06513226,169.5417582,0.022899302,0.003846264,0,0,1.291955337,362.1620431,0.008840615,0,0,0,0,22.12284329,1.619404811,0
24,045,24045,0.95374664,0.49230156,0.189969091,272.7131897,0.164525714,0.015263837,0,18.94457824,2.06348801,141.8890943,0,0,0,0,0,15.09716457,1.121175839,0
24,046,24046,0.96663941,0,0.110034045,104.6461039,0.197027768,0.013770215,0,341.0024084,5.451872543,534.6207628,0.026871803,0,0,0,0,0,46.36706561,0
24,047,24047,0.15948834,0.334658298,0.026151589,231.0793649,0.005724826,0.006841255,0,0,3.717285558,340.2906505,2.45453E-05,0,0,0,3.458949632,0,1.612280102,0
24,048,24048,0.61487371,0,0.067599391,25.32241601,0.041867287,0.006510772,0,0,0.227821233,0.058123608,4.09089E-05,0,0,0,0,0,0.023537318,0
24,049,24049,4.17853084,0,0.204278451,332.3446419,0.088133138,0.025080228,0,0,6.867724852,723.4735581,0.000130908,0,0,0,0,0,24.3473002,0
24,050,24050,2.80346121,0,0.464807491,394.7728483,2.003013129,0.050348932,134.3125679,445.1975887,9.959584377,513.6681687,0,0,0,0,0,12.33516111,3.401553243,0
24,051,24051,0.46254802,0,0.086349587,188.0215083,0.045683837,0.020590046,0,0,10.05159129,150.3911999,3.27271E-05,0,0,0,0,10.05583786,1.297354529,0
24,052,24052,0.57126113,0.327357846,0.107073488,261.04902,0.034348953,0.013812998,0,0,3.183871921,83.99363572,0.007881715,0,0,0,0,4.049150711,2.010385808,0
24,053,24053,1.86610908,0,0.424839968,1121.021357,0.061064806,0.038269855,0,0,12.36698691,16.04630423,0.001014541,0,0,0,0,0,2.570798132,0
24,054,24054,1.09604462,0,0.299016284,1599.503381,0.064766589,0.061672326,0,0,5.093844593,39.06464495,0.001014541,0,0,0,0,0,3.151385299,0
24,055,24055,1.71887683,0,0.08599093,197.0946272,0.089892466,0.029204836,0,0,1.183315812,20.43856808,0.000130908,0,0,0,0,0,0.205671323,0
24,056,24056,1.23691007,1.480643256,0.230923467,171.4804287,0.05915653,0.01621769,0,0,1.325799247,80.53430968,0,0,0,0,0,0,0.978853525,0
24,057,24057,1.24486857,0,0.291614891,959.9632203,0.070782421,0.031234626,0,0,1.427722743,24.57494162,0.128296173,0,0,0,0,0,2.236045171,0
24,058,24058,1.86101564,0,0.415958296,278.7985151,0.165277609,0.02986674,415.2455672,0,2.253084542,1125.326388,0.324250432,0,0,0,0,0,6.145481539,0
25,001,25001,60.77795031,0,8.765967837,1543.428638,2.265645806,2.086485253,0,9.992744569,11.76193296,6641.533437,5.218084875,0,25.63801071,328.136,10.3768489,9.401581559,87.07873762,0
25,002,25002,3.60599635,0,0.571876221,129.4496046,0.069276745,0.22600694,0,4.996372284,3.206076309,1820.014087,0,0,0,0,0,0,28.52855554,0
25,003,25003,0.6350883,0,0.18139894,1720.956609,0.007717541,0.082452365,1242.563098,0,13.2717879,189.1581597,0.477106845,0,0,0,0,0,3.491653939,0
25,004,25004,1.35756093,0,0.24911462,668.6317221,0.076953847,0.100843077,303.1944429,9.992744569,1.984867795,21.34471217,0.021710864,0,0,0,0,0,2.763014541,0
25,005,25005,1.08060513,0,0.18930734,609.117042,0.027300186,0.041831513,357.9234762,44.96735056,4.812469935,14.71330794,0.285267805,0,0,0,0,0,672.081208,0
25,006,25006,131.130772,16.69187611,23.38470964,2295.781919,4.081205646,4.157308231,0,574.5828127,13.94290438,6963.159959,5.742007894,0,0,922.076,0,36.35455759,72.51005598,1.822272687
25,007,25007,1.54442651,0,0.237746294,1617.417292,0.023730207,0.098576522,438.9232595,0,11.08083589,103.2791957,0.143296876,0,0,0,6.917899264,15.39409105,8.565476854,0
25,008,25008,3.39573278,0,0.68061673,598.7140076,0.061820406,0.211497912,0,0,2.199757635,902.6780618,0.130468625,0,0,0,0,11.10611759,10.83055451,0
25,009,25009,7.90167631,0,0.997447031,681.8144465,0.179846162,0.2475219,0,4.996372284,8.548416101,197.8835689,0,0,0,0,0,16.13982557,8.792787181,0
25,010,25010,6.75947239,0,1.035011934,2204.777417,0.328359743,0.409582255,0,0,35.75505016,1050.11315,0.231940238,0,0,0,0,41.20183193,16.47447261,0
25,011,25011,31.17726458,0,3.779721232,1508.678886,0.941732413,1.2958061,0,324.7641985,8.67058728,5751.103662,0,0,0,0,0,0,83.35630891,0
25,012,25012,76.9634701,0,17.45651039,1133.290321,2.233502644,2.479124109,0,9.992744569,7.686180615,180.9556716,2.572689117,0,16.35245891,694.915,3.458949632,20.85393303,6.075771164,0
25,013,25013,1.95858685,0,0.382568881,1016.727138,0.039966665,0.196398348,0,14.98911685,14.88770177,989.5765255,0.058957327,0,0,0,0,8.469413416,20.80184078,0
25,014,25014,3.6179341,0,0.514046042,845.2870018,0.06514788,0.228929839,1459.606123,0,13.0549817,514.5703534,0.165365112,0,0,0,0,12.54431987,8.961163627,0
25,015,25015,11.96464973,0,1.581185853,192.5569317,0.360033484,0.384854539,0,9.992744569,3.221609229,700.8227508,0,0,0,0,0,13.8227219,11.99156132,0
25,016,25016,1.28704862,0,0.220446668,713.3413034,0.022304353,0.081349582,227.7840083,0,4.059456001,83.00558615,0.0520455,0,0,0,0,8.336246538,1.581259292,0
25,017,25017,2.94751006,0,0.43545631,2386.26448,0.067255027,0.346207776,7347.92705,4.996372284,33.33401615,2753.436496,0,0,0,0,0,12.89055375,52.53113011,0
25,018,25018,13.49777517,7.60064468,1.617267931,462.2025746,0.486269043,0.634386346,0,0,5.137585098,3654.420012,0.295190011,0,0,0,3.458949632,4.501040463,44.0616206,0
26,001,26001,0.30974482,0,0.031540929,6.006891279,0.086912957,0.009698251,0,0,0.010466268,54.7720112,0,0,0,0,0,0,14.19204979,0
26,002,26002,13.5071662,0,1.443983155,79.47343406,1.669150986,0.362273373,22970.88947,184.8657745,0.380822494,41.56387863,0,0,0,0,0,7.4512169,14.36248868,0
26,003,26003,1.57976225,0,0.365184818,755.4350177,0.199532604,0.06181359,989.0083755,39.97097827,5.944214741,4.431792134,0.0010344,0,0,0,0,0,16.31901616,0
26,004,26004,1.4054711,0,0.189245574,14.61392226,0.02982451,0.038071944,0,0,0.128185349,24.79772577,0,0,0,0,0,0,16.55591554,0
26,005,26005,0.12001418,0,0.005913924,19.60916329,0.006820383,0.003326888,0,0,0.005459245,25.31691188,5.54051E-05,0,0,0,0,0,14.01211838,0
26,006,26006,0.26517722,0,0.026119832,25.10502309,0.018353545,0.006122452,5099.517751,0,0.017124327,55.70952648,0.001196017,0,0,0,0,0,14.48983788,0
26,007,26007,0.09884457,0,0.006406751,2.195827073,0.002294193,0.001429216,0,0,0.001007171,6.924607105,3.2325E-05,0,0,0,0,0,13.91879296,0
26,008,26008,0.19355072,0,0.013799156,15.74226934,0.006882579,0.000629536,0,0,0,12.92542466,4.5255E-05,0,0,0,0,0,13.86845056,0
26,009,26009,0.09343279,0,0.007885232,9.720257724,0.006882579,0.001854578,0,0,0.010487892,13.86998007,8.21055E-05,0,0,0,0,0,13.89499978,0
26,010,26010,0.17811123,0,0.013799156,46.85934993,0.006882579,0.001361158,0,0,0.058167209,6.479363977,6.465E-05,0,0,0,0,0,13.93692476,0
26,011,26011,0.17858874,0,0.00985654,14.06999243,0.002294193,0.005495676,63.15276463,0,0.016160772,33.60611484,0,0,0,0,0,0,14.17135822,0
26,012,26012,2.5228445,0.491107448,0.228178908,147.049811,0.117534661,0.095073739,0,4.996372284,0.707806918,427.3596881,0.002262751,0,0,0,0,0,28.74945042,0
26,013,26013,0.20930855,0,0.047311393,4.429776514,0.04396667,0.005461647,0,0,0.000799392,37.29654484,0.00010344,0,0,0,0,0,14.04388102,0
26,014,26014,0.30672059,0,0.027598313,10.99760144,0.011470966,0.010201566,0,0,0.020135001,48.12405202,4.1376E-05,0,0,0,0,0,14.11568293,0
26,015,26015,0.12081003,0,0.007885232,18.56842997,0.002294193,0.000782666,756.6335929,0,0.008320888,5.538530264,3.879E-05,0,0,0,0,0,14.08560548,0
26,016,26016,0.84630689,0,0.091172998,22.31777468,0.018291349,0.020978849,0,0,0.026484208,6.36721903,0.0002586,0,0,0,0,83.53812761,13.88338263,0
26,017,26017,11.21082061,0,1.526778093,124.6059641,0.758372962,0.356942127,0,4.996372284,3.881182908,21.2805283,0.006141752,0,0,0,0,18.64724642,23.07025185,0
26,018,26018,67.43921481,0.469832908,8.715152937,690.0807093,5.829210087,2.105133022,0,54.96009513,3.1235894,1356.583534,0.020688005,0,0,354.013,0,8.814712776,55.33480209,0
26,019,26019,5.70990541,0,0.687000859,84.80384194,0.355193697,0.136311145,259.5935393,0,0.30045788,19.63105181,0.002262751,0,0,0,5.188424448,8.142566921,14.12703557,0
26,020,26020,0.70623729,0,0.076881014,26.52070649,0.032118703,0.012794886,0,0,0.133913005,48.82336211,0,0,0,0,0,8.891529445,15.35696438,0
26,021,26021,0.05443614,0,0.007885232,25.90981695,0.006820383,0.006065244,0,0,0.329344787,20.66181717,0.000138545,0,0,0,0,8.353812761,14.40259195,0
26,022,26022,0.10107295,0,0.00985654,17.8690856,0.004588386,0.002526111,0,0,0.090895066,13.89982043,0,0,0,0,0,0,14.02353075,0
26,023,26023,0.49708791,0,0.103493673,30.52247183,0.210649022,0.01589152,0,34.97460599,0.062164743,22.80702864,0,0,0,0,0,0,14.21999409,0
26,024,26024,0.127336,0,0.003942616,3.709058463,0,0.001276086,0,0,0.025494514,9.659079185,3.2325E-05,0,0,0,0,0,13.94289758,0
