CVE ESTADO,CVE MUNICIPIO,Emisiones de Amoniaco,,,,,,,,,,,,,
,,Aplicacion_de_fertilizantes,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Emisiones_domesticas_de_amoniaco,Emisiones_Ganaderas,Incendios_Forestales,Ladrilleras,Quemas_Agricolas,Rellenos_Sanitarios,Cruces_front,Maquinara_agricola,Terminales_autobuses,
29,014,29014,75.87279862,0,0.777783311,0.008645191,20.12893528,60.62296,0.384894726,0,3.627754504,0,0,0.00427114,0
29,015,29015,46.22293474,0.000882548,1.854452256,0.057334402,48.58445754,54.77483,0.107622958,0,2.073710535,0,0,0.002384103,0
29,016,29016,30.96350069,0,0.411114075,0.007708307,8.947086603,32.80528,0.063502922,0,0.566717426,0,0,0.001535704,0
29,017,29017,3.789208473,0.000350826,1.216002822,0.008411803,13.90616556,5.71129,0.071073831,0,0.116941056,0,0,0.000183544,0
29,018,29018,13.62361229,0.00099453,2.942053958,0.076178975,49.11429846,15.92311,0.055565057,0,0.476349566,0,0,0.000560479,0
29,019,29019,14.15276244,0.000563045,0.678988018,0.049852409,26.95521746,24.96629,0,0.005112001,0.570439489,0,0,0.000796408,0
29,020,29020,32.81307183,0,0.17979014,0.007149203,11.73017062,53.26085,0.979524861,0,1.514507173,0,0,0.005415208,0
29,021,29021,59.73530113,0,0.646160627,0.019442486,21.20564776,63.81916,2.283034372,0,2.710515205,0,0,0.005359985,0
29,022,29022,4.48632203,0.000103369,0.249351098,0.000788977,7.705723068,6.21038,0.115099046,0,0.162469628,0,0,0.000209146,0
29,023,29023,27.4795683,0.000680509,0.857141954,0.008225887,35.76018463,30.24005,0,0,1.148837098,0,0,0.010256618,0
29,024,29024,21.84270286,0.000580273,1.595962277,0.013917396,36.9120115,22.58863,0.068300588,0,0.761571562,0,0,0.000992555,0
29,025,29025,17.55616044,0.003142559,7.015672452,0.080638427,103.1006272,16.01162,0.152574558,0.005112001,0.36994923,0,0,0.00085155,0
29,026,29026,16.2482363,0.00069069,0.534864116,0.011415309,28.20903218,12.7543,0,0,0.542962036,0,0,0.000700303,0
29,027,29027,5.494389461,0.000458894,0.719586794,0.006197089,16.48068417,5.71633,0,0,0.121657166,0,0,0.000272953,0
29,028,29028,24.85233138,0.000609248,1.353738188,0.047529482,31.27679574,11.94585,1.428687828,0,0.791866494,0,0,0.001084327,0
29,029,29029,3.801456077,0.000101019,0.217578656,0.000901688,16.19655558,5.18577,0,0,0.127753603,0,0,0.00020757,0
29,030,29030,61.00811154,0,1.183516591,0.003685087,22.99796636,74.35557,1.502342921,0,6.033447862,0,0,0.00346843,0
29,031,29031,70.93189166,0.00065545,0.96260492,0.167328782,44.02977079,60.41366,0.237769001,0.010224002,3.758887775,0,0,0.003213595,0
29,032,29032,18.0800637,0.000128428,0.361903116,0.01055449,19.97399493,32.00106,0,0,1.027324603,0,0,0.000801528,0
29,033,29033,14.35372683,0.006065069,0.888992058,0.076508023,113.1116435,11.56872,0,0.046008008,0.520106915,0,0,0.000732207,0.010257792
29,034,29034,191.0471814,0,3.296531031,0.098417725,58.68959149,202.00774,6.031403127,0.030672005,9.544269529,0,0,0.01065658,0
29,035,29035,9.831622133,0.00016445,0.213860434,0.002684303,7.353018818,19.84748,0,0,0.606261494,0,0,0.000398992,0
29,036,29036,1.673703436,0.000660149,0.207421637,0.006921347,27.90600461,7.86994,0.047627192,0,0.050481038,0,0,0,0
29,037,29037,39.62274447,0,1.165811102,0.012816771,12.13130727,46.52917,0.341613969,0,1.042409987,0,0,0.00196975,0
29,038,29038,24.776195,0.000590453,0.344258477,0.04542954,22.90478072,30.578,0.031017549,0.005112001,1.069372802,0,0,0.001077632,0
29,039,29039,29.56837834,0.000761168,0.716468795,0.053764439,33.71629624,33.13641,0,0,2.018974032,0,0,0.001316712,0
29,040,29040,54.34813727,0,0.61232121,0.001916087,15.49569285,21.40026,0.238135958,0,2.22998445,0,0,0.002404978,0
29,041,29041,16.90352043,0.001080671,1.168847078,0.122103674,39.36425744,10.92748,0,0,0.423155094,0,0,0.000836582,0
29,042,29042,4.85112342,0.000418956,0.415243579,0.042920892,17.40713861,7.16871,0,0,0.118949458,0,0,0.000241049,0
29,043,29043,17.67859764,0.000843393,0.526760537,0.024756807,46.66478699,13.74508,0,0,0.718212344,0,0,0.000810587,0
29,044,29044,11.03702099,0.001942858,1.359735722,0.041971044,55.50419368,12.89042,0,0,0.403918312,0,0,0.000554965,0
29,045,29045,19.50403556,0,0.064077715,0.001623929,7.382335154,32.1187,0,0,0.942714211,0,0,0.000975225,0
29,046,29046,13.14537118,0,0.762108339,0.017868765,6.05019521,20.67405,0.241829673,0,0.35245769,0,0,0.000665642,0
29,047,29047,10.32294276,0,0.080113316,0.000901688,4.053626509,17.71497,0,0,0.264146673,0,0,0.000561266,0
29,048,29048,6.772996496,0.000566961,0.908472968,0.036152695,24.90330574,4.83992,0,0.005112001,0.228290971,0,0,0.000306826,0
29,049,29049,5.756483343,0.000115898,0.224507138,0.003135147,7.000958986,16.13239,0,0,0.291388312,0,0,0.000253259,0
29,050,29050,8.583034454,0.000576358,0.890261812,0.00439573,14.46331197,11.58572,1.518523828,0,0.258926113,0,0,0.000358423,0
29,051,29051,3.304830908,0.000139391,0.085576189,0.001623929,4.620173412,8.13896,0,0,0.149046432,0,0,0.000139824,0
29,052,29052,26.18949278,0,0.452231288,0.011949459,8.967816645,27.86432,0.099223316,0,1.290514877,0,0,0.000996494,0
29,053,29053,1.362290072,0.001493362,0.144412678,0.001557192,10.14974416,4.01772,0,0,0.048791905,0,0,0,0
29,054,29054,3.485771304,0.000237278,0.107031659,0.00286375,6.814020093,2.87369,0,0.005112001,0.117936873,0,0,0.056508271,0
29,055,29055,19.08429396,0,0.105027832,0.001219059,4.036418193,12.38475,0.079378653,0,0.818908597,0,0,0.000835401,0
29,056,29056,2.795450967,0.000148005,0.553939135,0.002479642,10.84560959,8.44269,0,0,0.109586173,0,0,0.000138249,0
29,057,29057,4.426287444,0.000144089,0.281429114,0.001511218,6.416684696,13.84643,0,0,0.306885246,0,0,0.000173303,0
29,058,29058,2.305419626,0.000216134,0.427471639,0.005742947,10.7627533,4.0016,0,0,0.066024492,0,0,0.000114617,0
29,059,29059,1.134271894,0.000332032,0.368669678,0.029617255,8.571485988,4.67136,0,0,0.028492708,0,0,0,0
29,060,29060,0.715438634,0.000139391,0.229777483,0.072169131,6.57232754,3.55048,0,0,0.025613888,0,0,0,0
30,001,30001,2.434273372,0,1.674942817,0.000383791,16.34897021,9.58253,0,0,0.097249703,0,0,0.000108043,0
30,002,30002,3.425677929,0,0.4815421,0.011577176,3.663386437,1.62289,0,0,0.153469847,0,0,0.000123422,0
30,003,30003,77.68798154,0.002637463,12.04203898,0.025968436,114.0722339,288.6327,0,0,6.620622356,0,0,0.003289936,0
30,004,30004,90.06651562,0,6.485950757,0.003030641,51.96690797,20.24522,0,0,10.63136337,0,0,0.003522716,0
30,005,30005,17.3301324,0,0.325656454,0.000767582,8.921931673,5.54818,0,0,2.113007288,0,0,0.000607811,0
30,006,30006,15.72322152,0,4.576557653,0.000537307,45.69074113,367.23938,1.647918289,0,1.480038263,0,0,0.000802571,0
30,007,30007,20.95899123,0,1.953602285,0.000460549,17.65179114,116.12457,0,0,2.75835284,0,0,0.001610662,0
30,008,30008,9.555880746,0,2.93833145,0.000383791,31.62043046,13.45129,0,0,0.588568884,0,0,0.000551784,0
30,009,30009,93.36057987,0,5.973242211,0.005997875,34.51098578,25.93328,0,0,0.897173973,0,0,0.001280672,0
30,010,30010,157.5440021,0,14.66489622,0.061458909,126.1682144,27.298,0,0,3.269669893,0,0,0.002978319,0
30,011,30011,10.62966194,0.001570105,1.257450405,0.024621234,69.36065857,59.28362,0,0,1.146233503,0,0,0.000725547,0
30,012,30012,41.90121017,0,0.203972664,0.00084434,12.43726611,4.70828,0,0,5.512930511,0,0,0.001367893,0
30,013,30013,6.875837498,0,2.022654791,0.009228579,54.86652307,7.62817,0,0,0.137317698,0,0,0.000234488,0
30,014,30014,101.1388001,0.000815985,4.194591482,0.060676748,60.18428455,1593.24687,0,0,2.896447244,0,0,0.000871182,0
30,015,30015,61.62472039,0,3.599537742,0.005620575,46.10102448,80.26836,0,0,9.370481222,0,0,0.002137735,0
30,016,30016,18.4041921,0,0.771338642,0.028772569,32.66271065,4.12357,0,0,3.579562238,0,0,0.000629925,0
30,017,30017,10.22532331,0,1.091562969,0.004110894,5.212818966,18.43968,0,0,0.075123692,0,0,0.000346869,0
30,018,30018,2.879751725,0,0.704301161,0,6.330287499,3.1204,0.038771936,0,0.207269292,0,0,0.00013696,0
30,019,30019,5.718765852,0,2.620683384,7.67582E-05,38.5060002,7.4576,0,0,0.161662905,0,0,0.000263668,0
30,020,30020,5.216300757,0,4.000415249,0.00084434,48.30561553,6.26624,0,0,0.151815609,0,0,0.000247107,0
30,021,30021,157.201602,0,2.742376082,0.015502361,37.74206664,3.24112,0,0,4.371287516,0,0,0.001498413,0
30,022,30022,44.90866618,0.000307756,3.202182738,0.00168868,42.07804903,31.58488,0,0,2.048452511,0,0,0.000656147,0
30,023,30023,628.6057843,0,16.09624647,0.021527582,78.92195449,16.00225,0.023263161,0,2.646004776,0,0,0.008281096,0
30,024,30024,207.3669837,0,4.423436129,0.001451914,24.16768936,131.39197,0,0,3.91178302,0,0,0.001985528,0
30,025,30025,38.4707556,0,7.803770772,0.00433553,47.76643683,38.30493,0.971502344,0,1.865227752,0,0,0.001836738,0
30,026,30026,1.397495445,0.000797974,0.469520089,0.008396121,28.26540186,2.66315,0,0,0.011378649,0,0,0,0
30,027,30027,110.6588274,0,6.396209082,0.00122164,76.98088691,10.19417,0,0,1.991197254,0,0,0.003487358,0
30,028,30028,0,0.0108302,0.664847792,0.053635641,161.8668531,0.96264,0,0,0,0,0,0,0
30,029,30029,7.715189211,0,4.317275985,0.000460549,54.52111482,6.65419,0.53193971,0,0.424007814,0,0,0.000461616,0
30,030,30030,0.689814676,0.001523902,3.94110556,0.012969886,72.70620855,62.51555,0,0,0.037424184,0,0,0,0
30,031,30031,66.62165351,0,5.723587966,7.67582E-05,32.5084395,177.25493,0,0,4.63314719,0,0,0.001445574,0
30,032,30032,51.08743184,0,8.268287992,0.011651646,81.41241538,45.93908,0,0,1.309548844,0,0,0.000993684,0
30,033,30033,82.09059973,0.000341429,6.725423946,0.002186301,84.19376668,16.22146,0,0,0.697432885,0,0,0.002313076,0
30,034,30034,3.337560735,0,1.537415486,0.004585647,36.41635195,5.8672,0,0,0.05589111,0,0,0,0
30,035,30035,0.845082876,0,3.653047049,0.00337736,22.3283726,4.53718,0,0,0.01982725,0,0,0,0
30,036,30036,4.529816699,0.000257638,1.776953049,0.002820209,12.89882418,6.81173,0,0,0.231730421,0,0,0.000197948,0
30,037,30037,34.535001,0,2.924275269,0.002282902,19.62422118,2.84474,0,0,0.615315315,0,0,0.000712929,0
30,038,30038,365.0489491,0.003119849,3.611894258,0.102432214,112.512311,41.33641,0.085298259,0.005112001,6.01855445,0,0,0.003151267,0
30,039,30039,6.904624043,0.013985289,3.086036685,0.288967764,323.5439634,6.5516,0,0.005112001,0.225423599,0,0,0.00041719,0
30,040,30040,45.53155735,0.000917787,4.197370112,0.005710686,95.81402853,10.35957,0,0,0.655336061,0,0,0.001384586,0
30,041,30041,22.00294132,0,0.729921893,0.000614065,3.793864028,0.16925,0,0,0.156280138,0,0,0.000145635,0
30,042,30042,11.41449043,0,1.948866919,0.001228131,9.942085902,13.91249,0,0,0.190415021,0,0,0.000248421,0
30,043,30043,161.8559652,0,6.880286337,0.007406266,36.85022092,10.6587,0,0,2.825837124,0,0,0.001888526,0
30,044,30044,123.534009,0.01026324,8.450598577,0.223487723,223.3058315,3984.44187,0,0,7.415372629,0,0,0.00184331,0
30,045,30045,196.6991357,0,3.892659848,0.032199272,73.9806458,20.54338,0,0.005112001,18.78018568,0,0,0.00571121,0
30,046,30046,167.0407967,0,4.993137496,0.003140594,22.70590158,7.93288,0,0,0.282252662,0,0,0.001037979,0
30,047,30047,29.78082736,0,11.53380392,0.015866854,137.7102299,1750.00014,0.094480101,0,1.71535209,0,0,0.001421915,0
30,048,30048,18.93840644,0.002795648,7.553198282,0.053795376,170.806376,197.11743,0,0,0.800462933,0,0,0.000848312,0
30,049,30049,80.96144516,0,4.51663817,0.013040132,35.54649452,764.14286,0,0,4.76346853,0,0,0.004388509,0
30,050,30050,35.09346134,0,5.611787309,0.004298458,35.83259106,3.63947,0,0,0.840452168,0,0,0.000875651,0
30,051,30051,76.73886868,0,7.592032124,0.00920449,60.96873288,20.07653,0,0,2.034836093,0,0,0.001756692,0
30,052,30052,50.93955316,0,1.986684814,0.02261044,17.84905652,1.33369,0,0,1.893534106,0,0,0.000745,0
30,053,30053,57.08572455,0,2.564110087,0.023315493,35.86037179,4321.34528,0,0,4.248495387,0,0,0.001136165,0
30,054,30054,56.55263601,0,1.016309148,0.001842196,18.15802011,13.31081,0,0,6.212817471,0,0,0.001936977,0
30,055,30055,21.56831277,0,4.054165288,0.000537307,45.26409072,3.20139,0,0,0.669617716,0,0,0.000899573,0
30,056,30056,10.49732371,0,2.198746135,0.000767582,18.91235546,5.28851,0,0,0.391844311,0,0,0.000470554,0
30,057,30057,78.34361183,0,4.396387604,0.000537307,19.61638876,11.23981,0,0,0.897124493,0,0,0.158037242,0
30,058,30058,248.9103186,0,20.83774355,0.001745595,270.454609,43.48253,0,0,4.091462291,0,0,0.007719454,0
30,059,30059,10.11952451,0.000312455,3.063056509,0.023734532,21.85814339,1696.77484,0,0,0.52575371,0,0,0.000447026,0
30,060,30060,8.039032624,0,3.107522794,0.005370458,40.02824598,5.75576,0,0,0.12768732,0,0,0.000247632,0
30,061,30061,140.4434987,0,12.79337746,0.011208325,127.4226463,4568.60791,0,0,7.62054425,0,0,0.007198164,0
30,062,30062,59.86180097,0,3.304778959,0.003561457,34.23141114,1506.16816,0,0,1.175311464,0,0,0.00062355,0
30,063,30063,7.491211566,0,5.314586743,0.002609778,57.59491505,15.10287,0,0,0.170854474,0,0,0.000274972,0
30,064,30064,13.14679727,0,1.536416028,0.000460549,14.8705557,0.99703,0,0,0.493790728,0,0,0.000408515,0
30,065,30065,212.4339544,0.001046998,5.347428736,0.015410843,97.46732415,115.11488,0,0,1.309570053,0,0,0.002524168,0
30,066,30066,66.34945755,0,8.475796675,0.002993569,88.83561765,17.37497,0,0,2.000438919,0,0,0.001951091,0
30,067,30067,28.88611733,0,4.796056183,0.001381647,35.82427062,4.00521,0,0,0.202130794,0,0,0.000333988,0
30,068,30068,88.1502725,0.002012553,2.844126188,0.055209039,80.11520266,1076.48447,0,0,1.86544186,0,0,0.000715032,0
30,069,30069,144.3126947,0,3.594530113,0.007802999,44.88607218,8.84173,0,0,0.653965782,0,0,0.003053284,0
30,070,30070,63.22061179,0,6.043432481,0.002916811,28.28082796,46.65268,0,0,3.088411126,0,0,0.00306754,0
30,071,30071,353.3091228,0,9.80260062,0.019728896,101.3420964,500.45342,0,0,2.656035641,0,0,0.002537575,0
30,072,30072,29.13975408,0,6.966298566,0.003778749,57.18496761,21.12298,0.118254404,0,1.021736799,0,0,0.001198993,0
30,073,30073,218.2821646,0,11.97386329,0.014582733,105.4804975,42.74438,0,0,18.76035463,0,0,0.007938564,0
30,074,30074,0.884931225,7.90926E-05,0.436669701,0.024891572,9.367710358,0.77191,0,0,0.0059503,0,0,0,0
30,075,30075,7.163816197,0,3.361435006,0.002206144,26.20523195,35.22346,0,0,1.093741769,0,0,0.0004026,0
30,076,30076,22.8427802,0,5.566551653,7.67582E-05,74.25967044,7.00236,0,0,0.489448542,0,0,0.000707146,0
30,077,30077,159.5361563,0,4.436082959,0.014930329,61.75386868,74.5639,0,0,6.578677168,0,0,0.003110521,0
30,078,30078,24.10974098,0,5.402873332,0.002072471,61.15341119,10.75033,0,0,0.777704876,0,0,0.001004199,0
30,079,30079,27.24595235,0,3.664901004,0.002302745,25.48788576,14.36603,0,0,0.106000535,0,0,0.000298894,0
30,080,30080,277.7420295,0,6.222125329,0.002660202,43.88673058,209.09058,0,0,0.61950823,0,0,0.001738684,0
30,081,30081,2.246549319,0.000480037,2.53836934,0.004912523,35.14787854,0.8578,0,0,0.239659775,0,0,0,0
30,082,30082,10.01844169,0.000362573,0.936639112,0.005185508,19.89456529,4.67293,0,0,0.190101474,0,0,0.000283384,0
30,083,30083,208.5168341,0,21.29883635,0.002149229,262.1822182,44.51003,0,0,3.261616887,0,0,0.005102884,0
30,084,30084,35.58351133,0,0.574118537,0.000537307,9.16163641,11.78419,0,0,3.970124605,0,0,0.001187915,0
30,085,30085,113.6958675,0.00157637,5.44961938,0.138913154,84.27412426,233.09128,0.007754387,0,8.8075652,0,0,0.002013919,0
30,086,30086,93.89128249,0,9.982452006,0.053430014,97.96131018,19.0052,0.015508774,0,5.04574544,0,0,0.264368407,0
30,087,30087,47.94812832,0.021758287,5.728428125,0.185044532,481.5000357,8.48806,0,0.153360026,0.603850818,0,0,0.000389587,0.0307444
30,088,30088,13.50329001,0,1.332191917,0.001842196,6.142396856,24.0173,0,0,0.175887322,0,0,0.000491584,0
30,089,30089,41.18127825,0.001259999,4.669209021,0.020362491,51.70260338,162.8112,0,0,3.00318415,0,0,0.001807164,0
30,090,30090,15.20353176,0.000229447,1.743834075,0.001034928,15.90910737,23.10546,0,0,3.221065052,0,0,0.000702677,0
30,091,30091,59.49510916,0,6.941551833,0.006547312,44.52688498,61.26419,0,0,3.557260605,0,0,0.002484605,0
30,092,30092,123.3916636,0.000873934,5.607619576,0.012829352,54.56794226,14.10146,0,0,0.325429987,0,0,0.000873548,0
30,093,30093,85.71430063,0.000172281,1.539949174,0.002302745,20.36141883,5.7421,0,0,0.96124434,0,0,0.0027235,0
30,094,30094,128.958907,0,6.458678071,0.008058508,56.86933792,87.17204,0,0,3.825878804,0,0,0.002216599,0
30,095,30095,200.7284428,0,4.538380323,0.001535163,22.36968347,13.16814,0,0,0.608121524,0,0,0.001707751,0
30,096,30096,1.978545193,0,0.424936355,7.67582E-05,1.948113012,2.48659,0,0,0.115721892,0,0,0,0
30,097,30097,20.65902209,0,0.303397482,0.025494055,24.58546612,11.52989,0,0,3.82533727,0,0,0.000801125,0
30,098,30098,6.32716834,0,1.076027639,0,7.604373462,0.60685,0,0,0.040306521,0,0,0,0
30,099,30099,7.728704323,0.000286613,2.700579756,0.007806876,35.9270846,124.69106,4.428261677,0.306720053,0.461762119,0,0,0.0004327,0
30,100,30100,65.70103403,0.000186377,3.537751673,0.004948742,31.55139001,28.87465,0,0,12.10466341,0,0,0.002896405,0
30,101,30101,48.1033311,0.000472989,4.79188345,0.001304889,68.92424903,1497.70995,0,0,7.504072018,0,0,0.001646939,0
30,102,30102,615.1645665,0,7.222822491,0.035711605,130.9511617,4.49924,0,0,0.635183775,0,0,0.062552413,0
30,103,30103,47.77948024,0,4.507675547,0.000901255,26.0125284,2.89279,0,0,0.436021218,0,0,0.00066611,0
30,104,30104,34.2584938,0,7.072075594,0.00084434,35.96810863,23.36841,0.413012856,0,1.633731698,0,0,0.001583586,0
30,105,30105,45.15152354,0.00089586,3.129435669,0.01730164,97.14948861,89.70862,0,0.005112001,5.60832786,0,0,0.002060712,0
30,106,30106,6.320598888,0,1.064036216,0.00825359,6.099044021,2.65515,0,0,0.168923953,0,0,0.000153259,0
30,107,30107,10.07807716,0,1.049610687,7.67582E-05,10.41274657,5.31029,0,0,0.123236669,0,0,0.000190062,0
30,108,30108,161.4339899,0.006328189,16.15719681,0.104951569,197.3380792,186.86851,0,0,8.363811919,0,0,0.007310939,0
30,109,30109,276.5267265,0,12.25369475,0.027189992,86.3954483,43.46933,0,0,1.83363758,0,0,0.004263405,0
30,110,30110,19.31554749,0,4.886392152,0.000761091,62.231337,4.9346,0,0,0.164422071,0,0,0.000324656,0
30,111,30111,8.488030087,0,1.906137896,0.003753189,22.45498849,24.30869,0,0,0.231703709,0,0,0.000310986,0
30,112,30112,55.26109963,0,2.627751084,0.030170618,26.07278026,5.72676,0,0,1.452269381,0,0,0.029748237,0
30,113,30113,37.69641761,0,1.158820816,0.001508829,7.643938997,0.43556,0,0,0.120668573,0,0,0.000182175,0
30,114,30114,57.87141633,0,1.727718777,0.001228131,15.54599113,26.78234,0,0,0.638131278,0,0,0.00119505,0
30,115,30115,4.699263643,0.000863753,3.113910622,0.010418168,53.14695617,153.7694,0.25977197,0.010224002,0.449071016,0,0,0.0002082,0
30,116,30116,3.13352785,0.000469074,1.675390542,0.004451974,21.01846981,186.50496,0,0,0.133099951,0,0,0.000126314,0
30,117,30117,149.0357569,0,5.667947649,0.002379503,45.41782453,95.44422,0,0,17.20982003,0,0,0.004351969,0
30,118,30118,0.034339688,0.00885132,1.61237467,0.186072212,151.8373651,67.95665,0,0,0.002379125,0,0,0,0
30,119,30119,26.0365195,0,0.418299771,0.00235966,7.702368155,4.1951,0,0,3.465868007,0,0,0.000977843,0
30,120,30120,2.404105712,0.000368055,2.787966135,0.00376115,24.51687508,1.69761,0,0,0.159371992,0,0,0.000103049,0
30,121,30121,37.14398793,0,4.451085386,0.002225987,63.16503023,65.71482,0,0,5.805933055,0,0,0.013330295,0
30,122,30122,16.49169096,0,6.816793565,0.007363556,43.14902779,12.71604,0,0,1.162348417,0,0,0.000807303,0
30,123,30123,229.5785838,0.00184732,8.743230387,0.06293409,255.7011405,38.26942,0,0,32.79978119,0,0,0.010257817,0
30,124,30124,445.9527473,0.003023529,33.61882223,0.053619829,374.3784795,50.05994,0,0.398736068,8.815890783,0,0,0.012555015,0
30,125,30125,121.8226073,0,5.565706554,0.01829738,51.54064421,721.99675,0,0,16.66324672,0,0,0.003444509,0
30,126,30126,55.60078225,0,4.643251753,0.00253302,44.68769433,13.29796,0,0,6.791273373,0,0,0.002324051,0
30,127,30127,10.5695569,0,6.921079135,0.000978013,112.5111316,7.46072,0.528881138,0,0.740972235,0,0,0.00043822,0
30,128,30128,105.0503933,0,4.675849969,0.059667104,115.2277542,44.30989,1.053464715,0,6.164248239,0,0,0.004259566,0
30,129,30129,31.41862748,0,4.249019188,0.004085412,47.22178701,11.31691,0,0.005112001,1.346589217,0,0,0.001332799,0
30,130,30130,62.77836136,0,10.47451852,0.009050973,61.15530626,83.79405,0,0.005112001,3.731498854,0,0,0.002458645,0
30,131,30131,0,0.008329779,3.032165084,0.071134594,214.4399752,0.2548,0,0,0,0,0,0,0
30,132,30132,11.22845734,0,4.494611013,0.023592882,52.51266295,12.34071,0.268240765,0,0.522525728,0,0,0.000429019,0
30,133,30133,16.53330041,0.000779179,2.657760268,0.035190599,121.4968555,5.94688,0,0,3.028694091,0,0,0.000636168,0
30,134,30134,36.81957198,0,3.347620023,0.001151373,30.96365654,571.51927,0,0,5.593403573,0,0,0.001529958,0
30,135,30135,2.277429562,0.000385283,3.765907191,0.002302745,30.84883102,41.5106,0,0,0.141689576,0,0,0.000124342,0
30,136,30136,1.314491935,0.000119813,0.289286861,0.001228131,10.51891782,4.07153,0,0,0.040845831,0,0,0,0
30,137,30137,13.57163353,0,2.27032147,7.67582E-05,27.4076643,1.68679,0,0,0.096456484,0,0,0.00020084,0
30,138,30138,1.509236393,0.001732206,0.639582477,0.00946273,48.54601477,0.40324,0,0,0.02809586,0,0,0,0
30,139,30139,14.68833933,0,0.308492953,0.000460549,8.519791214,6.29619,0,0.005112001,2.354536871,0,0,0.000501048,0
30,140,30140,3.419460172,3.21069E-05,0.854698993,7.67582E-05,5.949829021,1.20774,0,0,0.039236504,0,0,0,0
30,141,30141,109.4220122,0,36.06652929,0.059314323,365.7533337,109.73148,0,0,8.222853054,0,0,0.004937401,0
30,142,30142,60.10370843,0,8.207016601,0.004796079,48.02040713,718.57953,0,0,3.774768472,0,0,0.002705161,0
30,143,30143,44.72948799,0,13.8289329,0.004809431,108.9724994,61.47265,0,0,2.978438811,0,0,0.001746308,0
30,144,30144,29.85507196,0,5.769217679,0.005122954,46.65151729,45.85695,0,0,2.193902393,0,0,0.001399964,0
30,145,30145,14.7620054,0.000259204,2.038681685,0.002680045,20.41404963,367.17502,0,0,0.717267937,0,0,0.000641294,0
30,146,30146,51.10132378,0,1.088233668,0.000307033,4.740407921,0.71908,0,0,0.535021704,0,0,0.000324656,0
30,147,30147,6.452172548,0,8.252666509,0.016596994,138.0273365,4.54086,0.050403517,0,0.271916679,0,0,0.000315981,0
30,148,30148,37.330292,0,5.710884407,0.005704194,36.95054731,58.66124,0,0,2.965341733,0,0,0.002283108,0
30,149,30149,209.6548618,0,14.01349509,0.001361804,89.52816243,17.26413,0.512287314,0,7.780748877,0,0,0.005480378,0
30,150,30150,5.769086851,0,2.651322274,0.007633517,32.96388016,5.69934,0,0,0.15571809,0,0,0.000227391,0
30,151,30151,66.45186066,0,6.043611542,0.001074614,76.99878981,26.11399,0,0,1.487477154,0,0,0.002272435,0
30,152,30152,7.787979687,0,1.799622575,0.000978013,31.10340467,28.62655,0,0,0.684489974,0,0,0.000445318,0
30,153,30153,3.982749739,0,1.735807558,0.001842196,16.00585235,6.9667,0,0,0.113478849,0,0,0.000154047,0
30,154,30154,8.480391003,0,4.335059028,0.003971582,43.93350539,8.87942,0,0,0.193703654,0,0,0.000315718,0
30,155,30155,86.44426087,0,31.46795176,0.011638294,448.5763824,53.258,0,0,3.107768854,0,0,0.003767588,0
30,156,30156,22.83408219,0,1.830188346,0.000460549,16.25706379,5.54956,0,0,0.368302211,0,0,0.000478309,0
30,157,30157,183.4295467,0,5.772438373,0.001361804,54.64229256,5.99889,0,0,0.707415782,0,0,0.004045714,0
30,158,30158,139.3735894,0,4.967405688,0.004835765,48.86632549,17.20395,0,0,0.72623464,0,0,0.002950821,0
30,159,30159,13.45974234,0,8.874480739,0.000383791,157.8914301,18.11574,0,0,0.389421603,0,0,0.000566242,0
30,160,30160,765.2790524,0,23.11353998,0.039677044,288.0156791,1239.77767,0,0,4.905252987,0,0,0.017995344,0
30,161,30161,46.38445467,0,9.9241665,0.011408063,127.5841344,26.4498,0,0,7.369162192,0,0,0.001721597,0
30,162,30162,135.106285,0,2.258824013,7.67582E-05,10.14203967,1.06665,0,0,0.253651505,0,0,0.000745263,0
30,163,30163,49.68707825,0,1.711794888,0.000383791,8.851048108,7.53887,0,0,0.318116005,0,0,0.000424019,0
30,164,30164,82.4189368,0,2.481896617,0.003894824,20.65665848,22.01894,0,0,0.223554063,0,0,0.000570054,0
30,165,30165,128.4172324,0,2.771372448,0.000307033,20.16761309,0.80243,0,0,0.351105885,0,0,0.000781278,0
30,166,30166,37.51888305,0,2.574127055,0.001739104,12.20379992,8.13151,0,0,1.152221839,0,0,0.00064274,0
30,167,30167,22.76283049,0,4.115449632,0.001438562,41.18196591,17.03447,0,0,0.304504475,0,0,0.000620264,0
30,168,30168,71.15886659,0,5.431477323,0.000594222,58.48326724,6.49904,0,0,0.351896353,0,0,0.000828859,0
30,169,30169,187.5732729,0,3.647227114,0.006891417,33.22867602,18.32257,0,0,10.64328342,0,0,0.004045977,0
30,170,30170,51.22630571,0,4.210266144,0,68.5834153,7.41826,0,0,0.594518984,0,0,0.000923232,0
30,171,30171,8.426292302,0,2.007850004,0.000153516,21.97750447,4.00532,0,0,0.153283522,0,0,0.000263931,0
30,172,30172,65.85374249,0,5.416456337,0.004201856,30.03232916,28.48825,0,0,4.946369884,0,0,0.002716596,0
30,173,30173,796.9539773,0,18.29008901,0.024739826,132.0737503,21.58199,0,0,14.26751763,0,0,0.008496262,0
30,174,30174,279.9030997,0,13.79454981,0.040562747,137.2601987,101.99152,0,0.025560004,31.29480943,0,0,0.009979662,0
30,175,30175,240.2381152,0.001268613,14.4058442,0.028805116,230.6229322,18.2794,0,0,0.802262395,0,0,0.005422414,0
