CVE ESTADO,CVE MUNICIPIO,Suma de   SO2,,,,,,,,,,,,,,,,,
,,Asados_al_carbon,Combustion_Agricola,Combustion_Comercial,Combustion_Domestica,Combustion_industrial,Incendios_Forestales,Ladrilleras,Quema_de_Residuos,Quemas_Agricolas,Rellenos_Sanitarios,Cruces_front,Embarcaciones_marinas,Equipo_basico_eropouertos,Locomotoras_patio,Locomotoras_arrastre,Maquinara_agricola,Terminales_autobuses,
26,067,26067,0,0,0.000207091,0.015898093,6.26538E-05,0.359298823,0,6.02774E-05,0.031362074,0,0,0,0,0,0,0.997872649,0
26,068,26068,0,0,0,0.036239214,3.13269E-05,0.04138647,0,0.000187689,0.110392737,0,0,0,0,0,0,1.020263577,0
26,069,26069,0,0,0.00104285,0.473684681,0.000506378,22.64828932,0,0.002760892,0.015704634,0,0,0,0,0,0,1.009851564,0
26,070,26070,0,0,0.005095912,0.01874062,0.000783172,0,0,0,0.152774137,0,0,0,0,0,0,1.143472091,0
26,071,26071,0,0.014660305,0.004570789,0.145939809,0.001378384,0,0,0.003966982,2.898617134,0,0,0,0,0,0,2.378182948,0
26,072,26072,0,0.016973519,0.002285395,0.324905702,0.00081365,0,0.036514292,0.02262493,2.922710829,0,0,0,0,0,0,2.489465395,0
27,001,27001,0,0,0.007620178,7.835536489,0.001875635,0,0,0.185675825,5.781106389,0,0,0,0,0,0.956177638,0.697916673,0
27,002,27002,0,0,0.053578453,20.88397967,0.025923582,0,0,1.327480486,77.84281674,0,0,0,0,0,0,1.715484029,0
27,003,27003,0,0,0.014662172,14.59564023,0.002355363,49.70556009,0.018257146,0.603941194,0.802959302,0,0,2.635488386,0,0,0,0.220781323,0
27,004,27004,0,0,0.275489829,8.880672113,0.084394092,1.160274588,0.054771438,0.088179106,0.419705844,0,0,0,9.196,0,0,8.231237554,0.003348474
27,005,27005,0,0,0.038634601,18.99820577,0.009741709,0,0.036514292,0.197869965,1.386580563,0,0,0,0,0,0,1.184535878,0
27,006,27006,0,0,0.015744415,16.19022888,0.003711733,0,0,0.672876588,8.704455043,0,0,0,0,0,0,0.307206413,0
27,007,27007,0,0,0.011252365,1.410785983,0.005238211,0,0,0.021231895,1.78383596,0,0,0,0,0,0.117267069,0.198617481,0
27,008,27008,0,0,0.022838298,19.09556679,0.0121758,0,0,0.833409817,21.84009154,0,0,0,0,0,1.627666915,7.657853102,0
27,009,27009,0,0,0.0029947,3.816331598,0.00139938,0,0,0.03563217,0.216490711,0,0,0,0,0,0,0.087364501,0
27,010,27010,0,0,0.01200104,8.096018868,0.002675344,10.80195408,0,0.150082227,0.074311279,0,0,0,0,0,0,1.642050294,0
27,011,27011,0,0,0.005878212,5.214766305,0.00073546,0.795132787,0,0.270399512,0.954167785,0,0,0,0,0,0,0.152797145,0
27,012,27012,0,0,0.025914537,13.3308409,0.011016867,3.052877574,0.018257146,0.371585222,0.324375111,0,0,0,0,0,0.579118909,1.566306041,0
27,013,27013,0,0,0.017739241,6.331893722,0.002697356,0,0,0.09936034,0.101990889,0,0,0,0,0,0,3.478321575,0
27,014,27014,0,0,0.020251291,5.71070195,0.003366559,0,0,0.255476051,0.032632921,0,0,22.42929012,0,0,0,1.701886646,0
27,015,27015,0,0,0.00666395,6.908907224,0.002067765,0,0,0.069937856,1.276730452,0,0,0,0,0,0.472676493,0.208292784,0
27,016,27016,0,0,0.013364963,3.109514281,0.007373787,0,0.018257146,0.021361334,0.141843853,0,0,0,0,0,0.335564228,0.279207625,0
27,017,27017,0,0,0.013313074,5.290422214,0.003952087,0.045084789,0.018257146,0.049585442,8.231899659,0,0,0,0,0,0.739504177,0.452292578,0
28,001,28001,0,0,0.001808197,0.410136754,0.002395699,0,0,0.008841373,3.505418329,0,0,0,0,0,0,1.394790646,0
28,002,28002,0,0,0.006679257,1.312880446,0.002977235,0,0.031950005,0.044018616,0.859458038,0,0,0,0,0,0,0.901459907,0
28,003,28003,0,9.15571E-05,0.037572082,3.223810578,0.059174399,0,0.031950005,0.061588198,0.77919433,0,0,38.12411614,0,0.659501817,1.375097924,0.867550569,0
28,004,28004,0,0,0.001143961,0.924904482,0.000842046,0,0,0.018521003,4.753231618,0,0,0,0,0,0,0.267281878,0
28,005,28005,0,0,0.000501867,0.353553003,0.000600768,0,0,0,0.849745229,0,0,0,0,0,0,0.320183842,0
28,006,28006,0,0,0.00038378,1.327336921,0.000450576,7.996872528,0,0.065071914,0.021921049,0,0,0,0,0,0,0.087608406,0
28,007,28007,0,0,0.004442997,0.061904172,0.003294821,0,0,0.002240528,3.404739774,0,0,0,0,0,1.035314191,0.643189505,0
28,008,28008,0,0,0.000125467,0.519021617,0,1.320665542,0,0.012858229,1.484821496,0,0,0,0,0,0.474328969,0.715164901,0
28,009,28009,0,0,0.066516007,0.978148328,0.019719284,0,0,0.014789664,0,0,0,0,0,0.549584847,0,0,0
28,010,28010,0,0,0.000147608,0.099766151,0.000100128,0,0,0.006352634,0.263589965,0,0,0,0,0,0,0.139735179,0
28,011,28011,0,0,0.001084918,0.935714912,0.001795899,0,0,0.002368247,7.230658861,0,0,0,0,0,0,0.446668192,0
28,012,28012,0,0.000271671,0.008037249,2.046109465,0.005615703,0,0,0.07176472,10.39472377,0,0,0,0,0,1.598579842,4.090950059,0
28,013,28013,0,0,0.000479726,1.385776252,0.000100128,0,0,0.113922871,0.047740219,0,0,0,0,0,0.107180104,0.459229658,0
28,014,28014,0,0,0.000856126,0.060052862,0.000200256,0,0,0.00071532,0,0,0,0,0,0,0,0.104226154,0
28,015,28015,0,0,0.003217852,0.122375203,0.005652957,0,0,0.006789946,3.123973546,0,0,0,0,0,0.389953143,0.537214378,0
28,016,28016,0,0,0.004206825,2.14741486,0.0012516,0,0,0.015946462,0.360231911,0,0,0,0,0,0.994266492,0.532383362,0
28,017,28017,0,0,0.003778762,1.851486867,0.004233587,0.135546688,0,0.054555598,0.098008185,0,0,0,0,0,0,0.168861892,0
28,018,28018,0,0,0.001033255,0.321033208,0.000912882,0,0,0.008578041,0.051863191,0,0,0,0,0,0,0.103842668,0
28,019,28019,0,0,0.001822957,1.535550897,0.000842046,0,0,0.055361622,1.211414219,0,0,0,0,0,0.912171094,0.597784246,0
28,020,28020,0,0,0.000236173,0.350963276,0,0,0,0.002312068,0.118135322,0,0,0,0,0,0,0.06444856,0
28,021,28021,0,0,0.034643569,2.497167796,0.018385497,0,0,0.070759813,19.21455797,0,0,0,0,0,1.293002525,1.807749461,0
28,022,28022,0,0,0.143294103,2.854938348,0.176842785,0,0.063900011,0.204310163,31.49725755,0,0.004046785,0,1.5,0.549584847,1.010229486,18.05777665,0
28,023,28023,0,0,0.000295216,0.11101659,0.000200256,0,0,0.008143127,7.559758948,0,0,0,0,0,0,2.330684902,0
28,024,28024,0,0,0.001357992,0.01570866,0.001214935,0,0,0.000111795,0.039461568,0,0,0,0,0,0,0.057221665,0
28,025,28025,0,2.79138E-05,0.010081618,0.116286084,0.00359242,0,0,0.001071155,0.954235291,0,0,0,0,0,0,0.200152565,0
28,026,28026,0,0,0.00056829,0.499947984,0.00025032,13.88826571,0,0.012983696,0.019899014,0,0,0,0,0,0,0.108106673,0
28,027,28027,0,0,0.105496939,1.395792617,0.0787917,0,0.063900011,0.004958658,0,0,0.033073584,0,2.431,0.879335756,0.597472066,11.74503256,0
28,028,28028,0,0,0.000649475,0.274613095,0.00050064,0,0,0.002822898,3.767822509,0,0,0,0,0,0,0.199120347,0
28,029,28029,0,0,0.002531475,1.60648856,0.002064353,0,0,0.013991048,14.73178666,0,0,0,0,0,0,0.67165927,0
28,030,28030,0,0,0.003225232,0.537958477,0.000851088,0,0,0.022351336,0.40096541,0,0,0,0,0,0,0.81669341,0
28,031,28031,0,0,0.000391161,0.262287043,0.000662562,0.146247742,0,0.002632994,0.001594407,0,0,0,0,0,0,0.002510924,0
28,032,28032,0,0,0.167086143,3.147547909,0.227224859,0,0.255600044,0.04372611,16.91116699,0,0.032973001,0,6.755,0,1.108287879,40.23442603,0
28,033,28033,0,0,0.028843888,0.653813007,0.019229377,0,0.063900011,0.04508764,29.73770014,0,0,0,0,0,0.581509072,6.095665952,0
28,034,28034,0,0,0.001143961,1.36923961,0.000703584,0,0,0.022914276,0.436972118,0,0,0,0,0,0,0.306208041,0
28,035,28035,0,0,0.007889641,0.849504358,0.007977869,0,0,0.063637234,32.54993172,0,0,0,0,0,0,10.02425056,0
28,036,28036,0,0,2.95216E-05,0.199145029,0,0,0,0,0,0,0,0,0,0,0,0.001141329,0
28,037,28037,0,0,0.004428236,1.189028101,0.003146659,1.739619121,0.031950005,0.196288346,2.190659535,0,0,0,0,0,0,1.325813293,0
28,038,28038,0,0,0.142785584,0.964158793,0.061850644,0,0,0.008926994,0,0,0,20.5833784,8.244,0,0.497133246,0,0
28,039,28039,0,0,0.006118347,3.87494888,0.003029986,6.668022357,0.063900011,0.108527641,0.102582906,0,0,0,0,0,0,0.292545421,0
28,040,28040,0,0,0.013646348,0.25968646,0.016142477,0,0,0.00983292,18.80932182,0,0,0,0,0,0,3.482952289,0
28,041,28041,0,0,0.105730357,3.448270595,0.059838789,0.178350905,0.031950005,0.038512069,0,0,0,0,3.27,0,1.092324885,12.03393294,0.003904678
28,042,28042,0,0,0.000420682,0.862585652,0.000100128,0,0,0.033485088,0.526120716,0,0,0,0,0,0.939536227,0.143356387,0
28,043,28043,0,0,0.003882087,1.194455511,0.002953791,0,0,0.026677832,15.53119036,0,0,0,0,0,1.058118469,0.690407194,0
29,001,29001,0,0,0.003777315,0.158167209,0.000535839,0.029211344,0,0.000597463,0.049641153,0,0,0,0,0,0,0.030355751,0
29,002,29002,0,0,0.006591456,0.148392288,0.006200359,0,0,0.000596685,0.04379037,0,0,0,0,0,0,0.025116028,0
29,003,29003,0,0,0.000296661,0.208588617,0.001246149,0.021908508,0,0.000418053,0.299485295,0,0,0,0,0,0.148890367,4.316843049,0
29,004,29004,0,0.002003091,0.001527805,0.990060172,0.001143156,0.393509146,0,0.00515032,1.617708627,0,0,0,0,0,0,0.793864243,0
29,005,29005,0,0,0.051257572,0.405032626,0.013596853,0,0.054771438,0.003515227,0.344840073,0,0,0,0,0.219833939,0.138255341,0.157971153,0
29,006,29006,0,0,0.015737874,0.352802641,0.006179021,1.237262129,0,0.001885218,0.561354929,0,0,0,0,0,0.512608265,0.704894306,0
29,007,29007,0,0.000275927,0.006927038,0.631930234,0.001231304,0.978242428,0,0.006844081,0.426527361,0,0,0,0,0,0.153144378,0.148097956,0
29,008,29008,0,0.000561067,0.003211357,0.318585245,0.000702933,0,0,0.001669801,0.915123791,0,0,0,0,0,0.302034745,0.319969531,0
29,009,29009,0,0,0.00080404,0.124844334,0.000126767,0,0,0.000487187,0.12221752,0,0,0,0,0,0,0.053349907,0
29,010,29010,0,0,0.035989181,0.901286974,0.017021986,2.498256712,0.036514292,0.003509479,0.229711595,0,0,0,0,0,0.042540105,0.172607735,0
29,011,29011,0,0,0.001105063,0.057951343,0.000117384,0,0,0.000366319,0.230292678,0,0,0,0,0,0.367971908,0.157408208,0
29,012,29012,0,0,0.000571073,0.451806693,0.000477005,0.233690753,0,0.003037565,0.30124655,0,0,0,0,0,0.361590892,0.309836513,0
29,013,29013,0,0.000887657,0.032165485,2.358940435,0.016943437,2.079249826,0,0.010539032,2.992925515,0,0,0,0,0,0.804007984,1.038461135,0
29,014,29014,0,0,0.001995046,0.37572451,0.001215411,0.354103148,0,0.001809225,0.460246027,0,0,0,0,0,0.157398388,0.469583109,0
29,015,29015,0,0,0.009439099,0.902116655,0.008060537,0.098508478,0,0.005474346,0.445136815,0,0,0,0,0,0.161652399,0.262116061,0
29,016,29016,0,0,0.002996278,0.198231582,0.001083696,0.058422688,0,0.000506219,0.145864627,0,0,0,0,0,0.104223257,0.16884033,0
29,017,29017,0,0,0.003752188,0.567652764,0.0011826,0.065387925,0,0.001337956,0.027396143,0,0,0,0,0,0,0.020179429,0
29,018,29018,0,0,0.010636784,1.392807894,0.01070986,0.051119852,0,0.000854814,0.112323372,0,0,0,0,0,0.08508021,0.061620875,0
29,019,29019,0,0,0.006021927,0.340488362,0.007008657,0,0.018257146,0.00184379,0.130549977,0,0,0,0,0,0,0.087559669,0
29,020,29020,0,0,0.001765134,0.095794848,0.001005093,0.901162872,0,0.000789044,0.244551609,0,0,0,0,0,0.034032084,0.615611263,0
29,021,29021,0,0,0.004412835,0.321565497,0.002733383,2.100391622,0,0.00089804,0.376452071,0,0,0,0,0,0.263748651,0.600622557,0
29,022,29022,0,0,0.001105555,0.1216977,0.000110921,0.105891122,0,0.000466478,0.038336016,0,0,0,0,0,0.031905079,0.022994156,0
29,023,29023,0,0,0.00727824,0.426534111,0.001156462,0,0,0.004999683,0.272401978,0,0,0,0,0,0,1.176190082,0
29,024,29024,0,0,0.006206186,0.769488067,0.001956621,0.062331898,0,0.002098066,0.171588327,0,0,0,0,0,0,0.10912481,0
29,025,29025,0,0,0.033610561,3.289575397,0.011336806,0.140368594,0.018257146,0.010094332,0.093749082,0,0,0,0,0,0,0.093622158,0
29,026,29026,0,0,0.007387121,0.275332829,0.001604857,0,0,0.001328622,0.129574719,0,0,0,0,0,0.134001331,0.076993616,0
29,027,29027,0,0,0.004907996,0.34348211,0.000871237,0,0,0.001078319,0.029763405,0,0,0,0,0,0.008508021,0.030009323,0
29,028,29028,0,0,0.006516077,0.64882367,0.006682081,1.308669052,0,0.002012431,0.189508949,0,0,0,0,0,0.080826199,0.119214524,0
29,029,29029,0,0,0.001080429,0.116176663,0.000126767,0,0,0.001056133,0.0301259,0,0,0,0,0,0,0.022820942,0
29,030,29030,0,0.000248432,0.001483306,0.558827355,0.00051808,1.374355122,0,0.000787459,1.301239118,0,0,0,0,0,0,0.381330585,0
29,031,29031,0,0,0.007010227,0.490553222,0.023524441,0.218747481,0.036514292,0.003574092,0.704807728,0,0,0,0,0,0.365844903,0.353313223,0
29,032,29032,0,0,0.001373569,0.184295093,0.001483836,0,0,0.003019994,0.247075163,0,0,0,0,0,0,0.088122614,0
29,033,29033,0,0,0.06486763,0.569857312,0.01075612,0,0.164314314,0.004214321,0.125677641,0,0,0,0,0,0,0.080501199,0.004944593
29,034,29034,0,0,0.007208866,1.562464606,0.013836364,5.532103748,0.109542876,0.008150002,1.354198921,0,0,0,0,0,0.516862276,1.171619384,0
29,035,29035,0,0,0.001758838,0.105593815,0.000377381,0,0,0.000127631,0.143945554,0,0,0,0,0,0,0.043866441,0
29,036,29036,0,0,0.007060479,0.129739768,0.000973059,0.043817016,0,0.000455808,0.011391457,0,0,0,0,0,0,0.010046411,0
29,037,29037,0,0,0.00198763,0.542376829,0.001801886,0.315450765,0,0.002281477,0.260694777,0,0,0,0,0,0,0.216560783,0
29,038,29038,0,0,0.006315067,0.183175464,0.006386854,0.028536145,0.018257146,0.00547276,0.270401009,0,0,0,0,0,0.199938493,0.118478365,0
29,039,29039,0,0.000831132,0.008140908,0.35993419,0.007558642,0,0,0.001944493,0.493460755,0,0,0,0,0,0.155271383,0.144763587,0
29,040,29040,0,0,0.001016064,0.295003097,0.000269379,0.219085081,0,0.002180231,0.583007773,0,0,0,0,0,0,0.264411146,0
29,041,29041,0,0,0.01155808,0.575389969,0.017166328,0,0,0.001832241,0.107160121,0,0,0,0,0,0.061683152,0.091976625,0
29,042,29042,0,0,0.00448085,0.209951637,0.006034168,0,0,0.000428656,0.028604381,0,0,0,0,0,0.027651068,0.026501739,0
29,043,29043,0,0,0.009020328,0.303681882,0.003480513,0,0,0.001733412,0.19203027,0,0,0,0,0,0,0.089118595,0
29,044,29044,0,0,0.020779418,0.681787874,0.005900631,0,0,0.003911983,0.098521,0,0,0,0,0,0,0.061014626,0
29,045,29045,0,0,0.001535221,0.037653042,0.000228305,0,0,0.000393052,0.158776646,0,0,0,0,0,0.244605604,0.107219456,0
29,046,29046,0,0,0.000489491,0.352833398,0.002512136,0.222483299,0,0.000360201,0.08812751,0,0,0,0,0,0,0.073182908,0
29,047,29047,0,0.000251224,0.00053399,0.040927011,0.000126767,0,0,0.000145107,0.059636636,0,0,0,0,0,0,0.061707482,0
29,048,29048,0,0,0.006063804,0.438130142,0.00508264,0,0.018257146,0.000805495,0.054381684,0,0,0,0,0,0.097842241,0.033733423,0
29,049,29049,0,0,0.001239562,0.110596986,0.000440764,0,0,0.000443277,0.067745585,0,0,0,0,0,0,0.027844148,0
29,050,29050,0,0,0.006164309,0.420203758,0.000617987,1.39737504,0,0.000461138,0.061228274,0,0,0,0,0,0,0.039406181,0
29,051,29051,0,0,0.001490825,0.045037443,0.000228305,0,0,0.000344293,0.033533499,0,0,0,0,0,0,0.015372741,0
29,052,29052,0,0,0.001854132,0.213318507,0.001679952,0.09128545,0,0.000458122,0.275608266,0,0,0,0,0,0,0.109557845,0
29,053,29053,0,0,0.015971926,0.075809805,0.000218923,0,0,0.000843742,0.01116096,0,0,0,0,0,0,0.007015166,0
29,054,29054,0,0,0.002537752,0.056578305,0.000402609,0,0.018257146,0.00022133,0.02876592,0,0,0,0,0,0,6.521070231,0
29,055,29055,0,0,0.000593322,0.052330847,0.000171385,0.07302836,0,0.000712652,0.209129479,0,0,0,0,0,0,0.091846715,0
29,056,29056,0,0,0.001582954,0.262810453,0.000348608,0,0,0.00158582,0.023609637,0,0,0,0,0,0,0.015199527,0
29,057,29057,0,0,0.001541077,0.134569297,0.000212459,0,0,0.00121464,0.070001376,0,0,0,0,0,0,0.019053538,0
29,058,29058,0,0,0.002311616,0.206876856,0.00080739,0,0,0.00060266,0.016552528,0,0,0,0,0,0.059556147,0.012601317,0
29,059,29059,0,0,0.003551178,0.177050659,0.004163835,0,0,0.000695904,0.007242052,0,0,0,0,0,0,0.006149096,0
29,060,29060,0,0,0.001490825,0.111339324,0.010146124,0,0,0.000339883,0.006056583,0,0,0,0,0,0.036159089,0.00359419,0
30,001,30001,0,0,0.000356034,0.768364302,8.90368E-05,0,0,0.002386157,0.025096698,0,0,0,0,0,0.218604121,0.01187865,0
30,002,30002,0,0,0.000801076,0.221223005,0.002685824,0,0,2.93263E-05,0.057570559,0,0,0,0,0,0,0.013569407,0
30,003,30003,0,0,0.028211256,5.559963821,0.006024495,0,0,0.14816877,4.47077444,0,0,0,0,0,0,0.361706344,0
30,004,30004,0,0,0.003033705,2.988292176,0.000703087,0,0,0.034114029,12.39148477,0,0,0,0,0,0,0.38729891,0
30,005,30005,0,0,0.000741737,0.153016168,0.000178074,0,0,0.005360659,2.260144159,0,0,0,0,0,0,0.066824777,0
30,006,30006,0,0,0.000890085,2.097198546,0.000124652,1.516084826,0,0.019399443,0.24573527,0,0,0,0,0,0.805642153,0.088237273,0
30,007,30007,0,0,0.000541468,0.893599708,0.000106844,0,0,0.019300948,2.177052522,0,0,0,0,0,0.471595406,0.177081484,0
30,008,30008,0,0,0.000326364,1.342721298,8.90368E-05,0,0,0,0.142888767,0,0,0,0,0,0,0.060664931,0
30,009,30009,0,0,0.003664182,2.741973573,0.001391465,0,0,0.005874332,0.274300384,0,0,0,0,0,0,0.140801311,0
30,010,30010,0,0,0.0117417,6.715594082,0.014258035,0,0,0.042356582,1.360651129,0,0,0,0,0,0,0.32744612,0
30,011,30011,0,0,0.016794409,0.632954954,0.005711954,0,0,0.087736913,0.807885786,0,0,0,0,0,0.940734587,0.079769038,0
30,012,30012,0,0,0.000771407,0.100856469,0.000195881,0,0,0.006620807,6.470992557,0,0,0,0,0,0,0.150390648,0
30,013,30013,0,0,0.011548848,0.945119167,0.002140966,0,0,0.01110622,0.028183729,0,0,0,0,0,0,0.025780428,0
30,014,30014,0,0,0.008728067,1.951201989,0.01407658,0,0,0.006270617,3.440628048,0,0,0,0,0,0.510895024,0.095780649,0
30,015,30015,0,0,0.005904228,1.667718328,0.001303934,0,0,0.072566958,10.5497954,0,0,0,0,0,0,0.235029643,0
30,016,30016,0,0,0.017037704,0.37568622,0.006675034,0,0,0.01735418,4.305049908,0,0,0,0,0,0.486332763,0.069255999,0
30,017,30017,0,0,0.000274443,0.499846752,0.000953698,0,0,0.001369543,0.018777829,0,0,0,0,0,0.152286017,0.038135958,0
30,018,30018,0,0,0.000148347,0.321642391,0,0.035670181,0,0.017368488,0.04898635,0,0,0,0,0,0,0.015057851,0
30,019,30019,0,0,0.00045246,1.196126754,1.78074E-05,0,0,0.057118157,0.038808183,0,0,0,0,0,0,0.028988531,0
30,020,30020,0,0,0.000296695,1.826106749,0.000195881,0,0,0,0.034461422,0,0,0,0,0,0,0.027167716,0
30,021,30021,0,0,0.007780823,1.26699447,0.003596439,0,0,0.011929373,5.110432661,0,0,0,0,0,0.191585634,0.164740404,0
30,022,30022,0,0,0.003291872,1.474066007,0.000391762,0,0,0.002566222,2.303025446,0,0,0,0,0,0,0.072138956,0
30,023,30023,0,0,0.00505123,7.358960566,0.004994248,0.021402109,0,0.094850609,0.723421435,0,0,0,0,0,0,0.91045085,0
30,024,30024,0,0,0.001194197,2.022988938,0.000336834,0,0,0.006266244,4.067390747,0,0,0,0,0,0,0.218295487,0
30,025,30025,0,0,0.001639239,3.566048391,0.001005812,0.89486479,0,0.011519642,0.377790154,0,0,0,0,0,0,0.201937053,0
30,026,30026,0,0,0.008535413,0.238257902,0.001947841,0,0,0.000740597,0.010683623,0,0,0,0,0,0.171935825,0.001315033,0
30,027,30027,0,0,0.000541468,2.920613179,0.000283412,0,0,0.028422594,0.606876862,0,0,0,0,0,0,0.383411614,0
30,028,30028,0,0,0.115843726,0.456989241,0.012443092,0,0,0,0,0,0,0,0,0,0.098249043,0,0
30,029,30029,0,0,0.000274443,1.971061505,0.000106844,0.492049479,0,0.005787421,0.097854356,0,0,0,0,0,0,0.050751605,0
30,030,30030,0,0,0.016300209,1.831834177,0.003008923,0,0,0.00669279,0.00751819,0,0,0,0,0,0.112986399,0.00427747,0
30,031,30031,0,0,0.000474712,2.615067104,1.78074E-05,0,0,0.028926358,5.295233306,0,0,0,0,0,0,0.158931137,0
30,032,30032,0,0,0.013922407,3.797566014,0.0027031,0,0,0.144109471,0.492902754,0,0,0,0,0,0,0.1092489,0
30,033,30033,0,0,0.003652051,3.081358668,0.000507206,0,0,0.105008711,0.172713404,0,0,0,0,0,0,0.254307161,0
30,034,30034,0,0,0.011326327,0.722624038,0.001063838,0,0,0.017080759,0.014423512,0,0,0,0,0,0,0.010635872,0
30,035,30035,0,0,0.00220296,1.670582156,0.000783524,0,0,0.017349425,0.003521028,0,0,0,0,0,0,0.003294808,0
30,036,30036,0,0,0.002755791,0.816658543,0.000654269,0,0,0.005074145,0.059801399,0,0,0,0,0,0,0.021763074,0
30,037,30037,0,0,0.002047195,1.335026365,0.000529617,0,0,0.015581459,0.154289144,0,0,0,0,0,0,0.07838175,0
30,038,30038,0,0,0.033371034,1.733487838,0.023763555,0.078474398,0.018257146,0.00364588,7.075282527,0,0,0,0,0,0.063861878,0.346460631,0
30,039,30039,0,0,0.149591692,1.744754178,0.067038492,0,0.018257146,0.01822113,0.055105214,0,0,28.30589406,0,0,0.459314276,0.045867197,0
30,040,30040,0,0,0.009816981,1.962544503,0.001324839,0,0,0.035455263,0.166186203,0,0,0,0,0,0,0.152225914,0
30,041,30041,0,0,0.000304112,0.33354456,0.000142459,0,0,0.001021095,0.144520995,0,0,0,0,0,0,0.016011611,0
30,042,30042,0,0,0.001461222,0.891083564,0.000284918,0,0,0.015647123,0.045501454,0,0,0,0,0,0,0.027312225,0
30,043,30043,0,0,0.001320292,3.142851392,0.001718202,0,0,0.115790276,1.710184487,0,0,0,0,0,0,0.207630713,0
30,044,30044,0,0,0.109779311,4.064043349,0.051847583,0,0,0.009937367,8.625818417,0,0,0,0,0,0.294747129,0.202659599,0
30,045,30045,0,0,0.020420025,1.825121152,0.007470005,0,0.018257146,0.177342998,21.94159635,0,0,0,0,0,0.938278361,0.627909207,0
30,046,30046,0,0,0.001817256,2.282644684,0.000728596,0,0,0.001965356,0.219052289,0,0,0,0,0,0,0.114118857,0
30,047,30047,0,0,0.009486819,5.283686113,0.003680999,0.088254166,0,0.093003697,0.404920915,0,0,0,0,0,0,0.156329973,0
30,048,30048,0,0,0.029903261,3.567010142,0.012480149,0,0,0.020115902,0.205008874,0,0,0,0,0,0.093336591,0.09326619,0
30,049,30049,0,0,0.001527979,2.071366557,0.003025219,0,0,0.100577243,3.840538549,0,0,0,0,0.659501817,0,0.482487072,0
30,050,30050,0,0,0.003441661,2.56310981,0.000997212,0,0,0.030801952,0.214110008,0,0,0,0,0,0,0.09627198,0
30,051,30051,0,0,0.006304766,3.46892112,0.002135377,0,0,0.033287907,0.516424861,0,0,0,0,0,0,0.193136448,0
30,052,30052,0,0,0.001780169,0.913410102,0.005245463,0,0,0.010868657,2.129270843,0,0,0,0,0,0.27509732,0.081907773,0
30,053,30053,0,0,0.008188779,1.189210985,0.005409031,0,0,0.016772031,5.098333243,0,0,0,0,0,0,0.124913689,0
30,054,30054,0,0,0.001935934,0.474628749,0.000427377,0,0,0.004060497,7.08291251,0,0,0,0,0.329750908,0.302115807,0.212957608,0
30,055,30055,0,0,0.000712068,1.853820871,0.000124652,0,0,0.011259161,0.193668409,0,0,0,0,0,0,0.098902046,0
30,056,30056,0,0,0.000623059,1.004271509,0.000178074,0,0,0.063403359,0.097314911,0,0,0,0,0,0,0.051734267,0
30,057,30057,0,0,0.000771407,2.00792165,0.000124652,0,0,0.00824926,0.218016028,0,0,0,0,0,0,18.23375623,0
30,058,30058,0,0,0.004413336,9.517230304,0.000404966,0,0,0.309454688,1.029797244,0,0,0,0,0.219833939,0,0.8487021,0
30,059,30059,0,0,0.003342129,1.40986687,0.005506245,0,0,0.027376021,0.132732504,0,0,0,0,0,0.31930939,0.049147554,0
30,060,30060,0,0,0.004153728,1.42589291,0.001245908,0,0,0.019283853,0.028153364,0,0,0,0,0,0,0.027225519,0
30,061,30061,0,0,0.015687742,5.880683158,0.002600253,0,0,0.069669737,1.949575185,0,0,0,0,0,0.881785161,0.79138978,0
30,062,30062,0,0,0.002722176,1.517614803,0.000826233,0,0,0.00155556,1.222255871,0,0,0,0,0,0,0.06855513,0
30,063,30063,0,0,0.001342544,2.428143854,0.00060545,0,0,0.123841824,0.037605535,0,0,0,0,0,0,0.030231309,0
30,064,30064,0,0,0.000623059,0.701411733,0.000106844,0,0,0,0.12663949,0,0,0,0,0,0,0.044913437,0
30,065,30065,0,0,0.011199064,2.511101026,0.003575207,0,0,0.011346864,1.196350446,0,0,0,0,0,0.960384395,0.277515327,0
30,066,30066,0,0,0.006423444,3.874498878,0.000694487,0,0,0.016286206,0.515907201,0,0,0,0,0,0,0.214509347,0
30,067,30067,0,0,0.002618332,2.189821718,0.000320532,0,0,0.010814306,0.047245817,0,0,0,0,0,0,0.036719769,0
30,068,30068,0,0,0.021526998,1.359093266,0.01280811,0,0,0.005626871,2.223266935,0,0,0,0,0,0.147373564,0.078612965,0
30,069,30069,0,0,0.009382976,1.656531365,0.001810241,0,0,0.043885275,0.165279413,0,0,0,0,0,0,0.335688053,0
30,070,30070,0,0,0.002017525,2.763321858,0.00067668,0,0,0.064416052,0.788751951,0,0,0,0,0,0,0.337255399,0
30,071,30071,0,0,0.018016797,4.502511324,0.004576965,0,0,0.004526745,2.059476997,0,0,0,0,0,0,0.27898932,0
30,072,30072,0,0,0.002811184,3.184252318,0.000876643,0.108794052,0,0.060251655,0.220074578,0,0,0,0,0,0,0.131821225,0
30,073,30073,0,0,0.006171254,5.481176106,0.003383092,0,0,0.068997781,16.37780241,0,0,0,0,0,0,0.872791771,0
30,074,30074,0,0,0.000846003,0.205173138,0.00577467,0,0,0.000338741,0.000995845,0,0,0,0,0,0.073686782,0.001069368,0
