GRIDCODE,CVENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
237889,30160,376425.2212,841.4359796
237892,30160,376425.2212,7290.136852
237896,30160,376425.2212,1991.43343
237897,30160,376425.2212,6984.755207
237898,30160,376425.2212,1065.159613
237903,30175,197237.3867,162.3580169
237904,30189,256204.2259,2110.509316
237907,30189,256204.2259,3454.577923
237908,30189,256204.2259,5566.020231
238689,18020,194784.4001,10002.97508
238715,18002,78233.91394,1611.667883
238716,18003,85297.35151,3803.201533
238720,18003,85297.35151,3735.262102
238733,14040,183571.9779,8229.469276
238734,14055,132367.0448,198.5802191
238735,14055,132367.0448,6321.034945
238736,14055,132367.0448,3409.157789
238745,14094,144602.0174,2435.161837
238746,14094,144602.0174,3768.245305
238756,14071,48049.27281,2227.969066
238757,14071,48049.27281,4355.553051
238761,14045,141426.8125,1164.637631
238764,14045,141426.8125,6348.183743
238770,14029,56109.86228,6148.722227
238773,14029,56109.86228,93.15165168
238777,14093,453225.9016,6939.663647
238782,14093,453225.9016,1344.989444
238783,14111,183925.8228,5900.555344
238784,14111,183925.8228,11822.58675
238793,14078,211131.0598,2297.059015
238794,14078,211131.0598,4014.405247
238798,14074,47605.07133,4028.458403
238806,14072,85666.63848,7578.471912
238809,11025,116966.617,6029.170351
238810,11025,116966.617,570.978527
238811,11031,138987.6151,844.8456265
238815,11031,138987.6151,3512.256929
238816,11031,138987.6151,2732.090817
238819,11020,462592.2834,3857.432656
238820,11020,462592.2834,6267.13166
238821,11037,262554.9843,426.3452088
238823,11037,262554.9843,7273.935732
238824,11037,262554.9843,9183.150937
238825,11037,262554.9843,86.28694393
238827,11037,262554.9843,2581.131923
238828,11037,262554.9843,3486.63128
238829,11015,269167.3952,1992.758231
238830,11015,269167.3952,1843.191927
238831,11015,269167.3952,358.6081974
238840,11014,305742.4107,3370.866412
238848,11003,325643.6295,4074.324302
238851,11003,325643.6295,3229.670099
238859,11032,228538.9522,5003.506591
238860,11032,228538.9522,6849.221287
238861,11032,228538.9522,3070.292335
238877,22018,133458.2421,7094.952771
238883,22004,332865.7518,4293.598686
238897,13047,82906.73241,8830.234707
238901,13031,84553.71311,5210.06984
238902,13031,84553.71311,3449.033371
238909,13071,71954.14353,3522.079307
238910,13071,71954.14353,1152.519336
238912,13071,71954.14353,9621.498775
238913,13071,71954.14353,489.304306
238919,13073,148479.7753,6177.277041
238920,13073,148479.7753,635.8083304
238922,13014,92917.79111,101.3994442
238923,13014,92917.79111,1969.270023
238924,13014,92917.79111,6834.816411
238925,13014,92917.79111,6118.449492
238929,13080,67502.29358,4047.047558
238930,13080,67502.29358,1249.778397
238931,13080,67502.29358,171.2757249
238932,13080,67502.29358,6470.011841
238933,13078,32442.59337,2184.433028
238934,13078,32442.59337,161.3498884
238935,30058,301727.5105,2919.644906
238936,30058,301727.5105,1594.531768
238937,30058,301727.5105,246.6317489
238939,30058,301727.5105,5405.84209
238940,30058,301727.5105,7828.709544
238942,30058,301727.5105,6171.221164
238943,30058,301727.5105,597.1679167
238945,30058,301727.5105,867.5412484
238946,30058,301727.5105,6261.438069
238947,30058,301727.5105,2068.046396
238948,30160,376425.2212,297.4195151
238951,30160,376425.2212,1178.498031
238952,30160,376425.2212,3552.216533
238953,30160,376425.2212,3288.163496
238954,30160,376425.2212,2345.667609
238955,30160,376425.2212,270.1907943
238956,30160,376425.2212,3723.792347
238957,30160,376425.2212,3305.182939
238958,30160,376425.2212,3927.841816
238959,30160,376425.2212,1121.535146
238963,30189,256204.2259,15343.09402
238965,30189,256204.2259,3605.910164
238966,30189,256204.2259,259.2422885
238967,30189,256204.2259,839.9070346
238968,30189,256204.2259,2706.726977
239748,18020,194784.4001,441.1305083
239749,18020,194784.4001,1994.704824
239750,18004,271877.6844,5493.188257
239779,18003,85297.35151,3718.571712
239791,14040,183571.9779,8869.702407
239792,14040,183571.9779,5435.706123
239793,14040,183571.9779,1570.013374
239794,14040,183571.9779,159.1995621
239804,14094,144602.0174,3424.449655
239815,14071,48049.27281,166.6298493
239816,14071,48049.27281,6383.149338
239823,14045,141426.8125,3790.181673
239824,14045,141426.8125,2342.711188
239829,14029,56109.86228,6307.114847
239830,14029,56109.86228,172.9978211
239836,14093,453225.9016,8096.077384
239842,14111,183925.8228,6087.234395
239843,14111,183925.8228,2375.867449
239844,14111,183925.8228,13031.8506
239848,14078,211131.0598,892.3690806
239853,14078,211131.0598,2012.799574
239854,14078,211131.0598,5216.095742
239855,14078,211131.0598,7564.476749
239856,14078,211131.0598,6010.07213
239857,14078,211131.0598,643.3633536
239858,14074,47605.07133,2289.409217
239859,14074,47605.07133,6008.117192
239860,14072,85666.63848,1255.43454
239861,14072,85666.63848,6194.922405
239862,14072,85666.63848,6009.462164
239863,14072,85666.63848,6009.79095
239864,14072,85666.63848,5444.314914
239865,14072,85666.63848,222.3042241
239868,11025,116966.617,6039.1586
239869,11031,138987.6151,4363.812532
239870,11031,138987.6151,2795.395819
239871,11031,138987.6151,5286.601116
239874,11020,462592.2834,533.6106008
239875,11031,138987.6151,1884.139818
239876,11031,138987.6151,372.1391584
239879,11020,462592.2834,6104.329294
239881,11037,262554.9843,11641.08257
239882,11037,262554.9843,7219.69607
239884,11037,262554.9843,205.9236406
239885,11037,262554.9843,2848.32886
239886,11037,262554.9843,3164.031699
239888,11015,269167.3952,349.8187527
239889,11015,269167.3952,669.1538974
239890,11015,269167.3952,665.7426619
239891,11015,269167.3952,1660.738497
239899,11014,305742.4107,2752.368143
239900,11014,305742.4107,7668.302383
239906,11003,325643.6295,6736.971676
239907,11003,325643.6295,321.0410666
239910,11003,325643.6295,6419.71681
239911,11003,325643.6295,933.2305414
239918,11032,228538.9522,12750.26614
239919,11032,228538.9522,1683.242942
239920,11032,228538.9522,2747.301585
239936,22018,133458.2421,7216.58893
239942,22013,227589.5095,10969.32248
239956,13047,82906.73241,1809.269232
239957,13047,82906.73241,2766.070921
239960,13031,84553.71311,9010.352648
239961,13031,84553.71311,1048.130861
239973,13062,132229.1586,1151.19589
239974,13042,57107.36186,643.5732653
239975,13062,132229.1586,3593.80994
239976,13034,42428.38144,2020.012462
239977,13034,42428.38144,6250.611106
239978,13073,148479.7753,1714.566253
239979,13073,148479.7753,3017.892745
239983,13026,46618.74243,838.8658997
239984,13026,46618.74243,3422.510927
239985,13026,46618.74243,2697.290958
239988,13080,67502.29358,1350.890528
239989,13080,67502.29358,5683.732863
239992,13025,130638.2873,1396.628228
239993,13025,130638.2873,6224.733442
239994,13025,130638.2873,1665.155764
239995,30058,301727.5105,753.0553521
239996,30058,301727.5105,341.9577175
239997,30058,301727.5105,2984.551385
239998,30058,301727.5105,5134.702943
240001,30058,301727.5105,7154.30209
240007,30160,376425.2212,5930.91577
240008,30160,376425.2212,286.2866994
240011,30160,376425.2212,401.2477507
240012,30160,376425.2212,659.0254947
240013,30160,376425.2212,2206.241491
240014,30160,376425.2212,6330.87052
240015,30160,376425.2212,3295.006153
240016,30160,376425.2212,3422.574957
240017,30160,376425.2212,2203.430777
240018,30160,376425.2212,3192.369701
240022,30189,256204.2259,3454.553031
240023,30189,256204.2259,3324.388324
240024,30189,256204.2259,1080.220262
240809,18004,271877.6844,3268.236183
240810,18004,271877.6844,5803.329376
240838,18002,78233.91394,4590.359664
240847,14040,183571.9779,24293.95557
240848,14040,183571.9779,14474.96564
240849,14040,183571.9779,6060.616625
240850,14040,183571.9779,7233.780289
240851,14040,183571.9779,2502.038324
240852,14040,183571.9779,4614.418508
240853,14040,183571.9779,3388.362708
240863,14094,144602.0174,1934.098629
240864,14094,144602.0174,2014.417485
240874,14071,48049.27281,6962.368496
240883,14045,141426.8125,10654.90158
240889,14029,56109.86228,8278.143846
240890,14029,56109.86228,422.7442292
240894,14118,118223.1719,435.4345354
240895,14118,118223.1719,1882.31812
240896,14118,118223.1719,983.961476
240899,14111,183925.8228,7669.830354
240900,14111,183925.8228,4218.606571
240901,14111,183925.8228,6577.108997
240902,14111,183925.8228,426.3260166
240903,14111,183925.8228,1978.96549
240904,14111,183925.8228,1838.690015
240905,14078,211131.0598,4240.737518
240906,14078,211131.0598,6015.147235
240907,14078,211131.0598,6098.910985
240908,14078,211131.0598,6128.469031
240909,14078,211131.0598,5029.962606
240910,14078,211131.0598,6108.781858
240911,14078,211131.0598,6178.290908
240912,14078,211131.0598,855.073788
240913,14078,211131.0598,971.6885352
240916,14074,47605.07133,2645.96405
240917,14074,47605.07133,3228.649673
240923,14072,85666.63848,3226.690312
240924,14072,85666.63848,1237.281377
240925,14072,85666.63848,6596.223725
240926,14072,85666.63848,6780.297043
240927,11025,116966.617,700.0915671
240928,11031,138987.6151,3027.372686
240929,11031,138987.6151,11885.94698
240930,11031,138987.6151,3643.189958
240931,11031,138987.6151,2426.61744
240934,11020,462592.2834,6200.906219
240938,11020,462592.2834,4927.98829
240939,11037,262554.9843,311.5053439
240940,11037,262554.9843,941.0199628
240944,11037,262554.9843,3130.640086
240945,11037,262554.9843,3171.903074
240946,11037,262554.9843,643.8523148
240949,11015,269167.3952,3223.828213
240959,11014,305742.4107,3000.103856
240960,11014,305742.4107,3672.008058
240962,11014,305742.4107,1748.251443
240965,11003,325643.6295,6255.767414
240970,11003,325643.6295,6491.834846
240974,11032,228538.9522,1720.038982
240975,11032,228538.9522,345.3215352
240976,11032,228538.9522,1212.502792
240977,11032,228538.9522,12806.5653
240978,11032,228538.9522,1622.627347
240979,11032,228538.9522,1435.111479
240980,11032,228538.9522,7392.06169
240981,11032,228538.9522,1811.510426
240995,22018,133458.2421,6492.147477
241001,22013,227589.5095,6248.70003
241016,13047,82906.73241,3714.256114
241020,13031,84553.71311,7463.416652
241021,13031,84553.71311,967.5864185
241023,13031,84553.71311,1588.218726
241024,13031,84553.71311,74.3877398
241025,13040,71152.52663,2020.170688
241027,13040,71152.52663,6787.41411
241032,13062,132229.1586,5289.916566
241033,13062,132229.1586,6955.542042
241034,13062,132229.1586,9150.312963
241035,13062,132229.1586,2054.447442
241036,13034,42428.38144,2211.096662
241038,13073,148479.7753,4699.001957
241039,13073,148479.7753,3088.130102
241040,13073,148479.7753,6590.021171
241041,13073,148479.7753,7582.636681
241042,13026,46618.74243,482.525435
241043,13026,46618.74243,3717.675355
241044,13026,46618.74243,2031.924353
241047,13080,67502.29358,464.1875474
241048,13011,64159.73808,3016.274775
241049,13011,64159.73808,5467.069969
241050,13011,64159.73808,1678.705634
241051,13025,130638.2873,510.3931685
241054,30058,301727.5105,2417.34822
241055,30058,301727.5105,1821.888476
241056,30058,301727.5105,3172.949408
241057,30058,301727.5105,8684.065316
241058,30058,301727.5105,1214.551589
241060,30058,301727.5105,6654.466468
241064,30058,301727.5105,1456.953163
241065,30058,301727.5105,7197.265425
241066,30058,301727.5105,4286.719195
241067,30160,376425.2212,3706.75748
241068,30160,376425.2212,3405.765838
241069,30160,376425.2212,6086.930254
241070,30160,376425.2212,5852.946678
241071,30160,376425.2212,6268.409736
241074,30160,376425.2212,3161.014579
241075,30160,376425.2212,3995.555279
241076,30160,376425.2212,4454.654289
241077,30189,256204.2259,623.7970592
241078,30189,256204.2259,6261.714515
241079,30189,256204.2259,6131.466321
241080,30189,256204.2259,6328.990019
241081,30189,256204.2259,6229.371095
241082,30189,256204.2259,1477.805515
241083,30189,256204.2259,1481.930236
241084,30189,256204.2259,7199.066936
241085,30189,256204.2259,2502.292336
241869,18004,271877.6844,5169.086437
241870,18004,271877.6844,2357.614045
241897,18002,78233.91394,3318.602717
241898,18002,78233.91394,3592.590815
241899,18002,78233.91394,216.7071181
241900,18006,128953.3306,5514.744879
241901,18006,128953.3306,7074.305689
241902,18006,128953.3306,6457.884345
241903,18006,128953.3306,4518.040052
241904,18006,128953.3306,6684.924721
241905,18006,128953.3306,1226.53051
241906,14040,183571.9779,11428.76045
241907,14040,183571.9779,12099.31085
241908,14040,183571.9779,1077.058392
241911,14040,183571.9779,6272.112583
241933,14071,48049.27281,6433.90779
241942,14045,141426.8125,2565.350084
241943,14045,141426.8125,4078.001933
241949,14118,118223.1719,3055.676278
241950,14118,118223.1719,77.60630825
241953,14118,118223.1719,8554.204314
241955,14111,183925.8228,7306.336362
241956,14111,183925.8228,6642.823908
241957,14111,183925.8228,6529.780547
241958,14111,183925.8228,3503.263601
241959,14111,183925.8228,3788.772463
241960,14111,183925.8228,83.4661782
241962,14111,183925.8228,2541.74808
241963,14111,183925.8228,2336.712652
241964,14078,211131.0598,15984.84289
241965,14078,211131.0598,132.673748
241968,14078,211131.0598,6713.150891
241971,14078,211131.0598,288.5800343
241972,14078,211131.0598,6811.25547
241976,14074,47605.07133,3457.251024
241982,14072,85666.63848,986.7189056
241986,11025,116966.617,353.6253369
241987,11025,116966.617,4309.15591
241989,11025,116966.617,10859.04218
241990,11020,462592.2834,2751.108109
241991,11020,462592.2834,7320.682845
241992,11020,462592.2834,309.5722316
241993,11020,462592.2834,6236.119773
241994,11020,462592.2834,11045.54577
241995,11020,462592.2834,13047.28263
241996,11020,462592.2834,1591.810163
241997,11020,462592.2834,1124.148955
241998,11020,462592.2834,1077.986737
241999,11020,462592.2834,7830.043681
242001,11037,262554.9843,335.3182266
242003,11037,262554.9843,2999.88303
242005,11015,269167.3952,3769.032289
242006,11015,269167.3952,1279.123821
242007,11015,269167.3952,3327.384584
242008,11015,269167.3952,1342.17157
242009,11015,269167.3952,4844.481368
242016,11014,305742.4107,195.6761408
242019,11014,305742.4107,6003.450471
242020,11014,305742.4107,4328.013858
242021,11014,305742.4107,4851.623738
242024,11003,325643.6295,7.545753065
242029,11003,325643.6295,1856.833904
242034,11032,228538.9522,2963.735891
242035,11032,228538.9522,14829.7976
242037,11032,228538.9522,7293.546129
242038,11032,228538.9522,3014.792693
242040,11032,228538.9522,5883.737528
242041,11032,228538.9522,4179.126397
242042,11040,55615.76224,40.82262366
242043,11040,55615.76224,2052.439522
242054,22018,133458.2421,8839.150893
242058,22013,227589.5095,1004.487583
242059,22013,227589.5095,678.7652692
242060,22013,227589.5095,290.5946714
242065,22002,168990.2151,1503.238901
242075,13047,82906.73241,3341.595538
242076,13047,82906.73241,13724.15268
242077,13047,82906.73241,9356.140864
242078,13031,84553.71311,4193.122726
242079,13031,84553.71311,5215.687571
242080,13031,84553.71311,7123.768636
242081,13031,84553.71311,6566.513681
242082,13031,84553.71311,1131.86041
242084,13040,71152.52663,7393.792256
242085,13040,71152.52663,7156.165008
242086,13040,71152.52663,7607.765664
242089,13062,132229.1586,106.7325363
242090,13062,132229.1586,8265.395543
242091,13062,132229.1586,2.605409027
242092,13062,132229.1586,1700.453213
242093,13062,132229.1586,2405.577648
242097,13073,148479.7753,6403.07521
242098,13073,148479.7753,391.5172425
242099,13073,148479.7753,7686.270799
242100,13073,148479.7753,1803.810007
242102,13026,46618.74243,4209.026519
242103,13026,46618.74243,6476.387903
242107,13011,64159.73808,1222.702807
242108,13011,64159.73808,5160.710288
242109,13011,64159.73808,1725.527631
242112,13025,130638.2873,1296.003152
242113,30058,301727.5105,1903.669687
242114,30058,301727.5105,7966.851435
242115,30058,301727.5105,6982.29385
242117,30058,301727.5105,6885.783465
242118,30058,301727.5105,566.5428034
242119,30058,301727.5105,2778.377594
242123,30058,301727.5105,2151.076578
242127,30160,376425.2212,3232.686135
242128,30160,376425.2212,7394.349878
242129,30160,376425.2212,6230.84054
242130,30160,376425.2212,5857.140748
242136,30189,256204.2259,8034.937886
242141,30189,256204.2259,6831.50482
242143,30189,256204.2259,1177.207519
242144,30189,256204.2259,9188.895789
242929,18004,271877.6844,6053.892037
242930,18004,271877.6844,2356.2004
242946,18013,90680.43118,4984.302866
242947,18013,90680.43118,1949.553755
242953,18002,78233.91394,762.6905356
242954,18002,78233.91394,6556.856195
242955,18002,78233.91394,6273.140283
242956,18002,78233.91394,5115.420803
242957,18002,78233.91394,1484.722965
242958,18006,128953.3306,15318.09702
242959,18006,128953.3306,12484.41011
242960,18006,128953.3306,12088.73052
242961,18006,128953.3306,5398.767954
242964,14040,183571.9779,5226.459427
242965,14040,183571.9779,3776.806566
242970,14040,183571.9779,186.4717764
242971,14040,183571.9779,1388.360049
242992,14071,48049.27281,6933.135002
243002,14045,141426.8125,811.5662758
243009,14118,118223.1719,8568.937861
243010,14118,118223.1719,810.7182896
243011,14118,118223.1719,6386.419622
243012,14118,118223.1719,210.7487994
243020,14111,183925.8228,4262.556701
243021,14111,183925.8228,5917.092185
243022,14046,176535.693,2146.673003
243023,14046,176535.693,2532.880167
243024,14046,176535.693,8039.246389
243025,14046,176535.693,571.3878776
243026,14046,176535.693,614.3380892
243027,14046,176535.693,438.7955792
243031,14078,211131.0598,6335.235003
243035,14074,47605.07133,1481.202409
243036,14074,47605.07133,2058.960738
243041,14109,203855.286,6193.484445
243045,14109,203855.286,153.150377
243046,14109,203855.286,160.8742205
243049,11020,462592.2834,2289.384002
243050,11020,462592.2834,7836.002364
243051,11020,462592.2834,2051.30535
243052,11020,462592.2834,1276.055057
243053,11020,462592.2834,2544.785621
243054,11020,462592.2834,2135.446567
243055,11020,462592.2834,228.2155666
243057,11020,462592.2834,7545.990153
243058,11020,462592.2834,713.7382864
243059,11020,462592.2834,3304.39734
243060,11037,262554.9843,5256.211781
243061,11037,262554.9843,318.6119525
243065,11015,269167.3952,3780.867744
243066,11015,269167.3952,2493.364236
243067,11015,269167.3952,6555.838046
243068,11015,269167.3952,2298.115909
243069,11015,269167.3952,10687.41403
243070,11015,269167.3952,2212.574719
243071,11015,269167.3952,2818.610379
243078,11014,305742.4107,4855.41152
243079,11014,305742.4107,6533.629184
243082,11003,325643.6295,113.9998383
243083,11003,325643.6295,1854.287728
243087,11003,325643.6295,462.0814562
243088,11003,325643.6295,2548.898967
243089,11003,325643.6295,6595.370673
243090,11003,325643.6295,6020.188148
243091,11003,325643.6295,6011.188225
243092,11033,450667.0401,3837.49
243093,11032,228538.9522,12719.26676
243095,11032,228538.9522,5736.990921
243096,11032,228538.9522,1618.913739
243097,11032,228538.9522,3016.576528
243100,11032,228538.9522,2890.992611
243101,11032,228538.9522,2682.10556
243102,11040,55615.76224,7137.687128
243103,11040,55615.76224,4051.9471
243112,22013,227589.5095,7732.789678
243113,22013,227589.5095,7302.173135
243116,22013,227589.5095,11250.18996
243117,22013,227589.5095,1144.140288
243118,22013,227589.5095,1314.045462
243119,22013,227589.5095,5574.448243
243120,22013,227589.5095,4902.748361
243124,22002,168990.2151,6791.314156
243134,13047,82906.73241,3366.83032
243135,13047,82906.73241,1720.695766
243136,13031,84553.71311,5775.294659
243140,13031,84553.71311,3896.610156
243141,13031,84553.71311,1540.1661
243142,13040,71152.52663,9675.193268
243143,13040,71152.52663,7388.00397
243144,13040,71152.52663,730.1098578
243148,13062,132229.1586,6146.498752
243149,13062,132229.1586,2752.554265
243150,13062,132229.1586,6854.682513
243156,13073,148479.7753,6626.339565
243159,13073,148479.7753,6781.562477
243160,13073,148479.7753,1806.808699
243161,13026,46618.74243,553.4047335
243162,13026,46618.74243,5563.14565
243166,13011,64159.73808,2915.443868
243167,13011,64159.73808,786.1464225
243168,13011,64159.73808,577.0785226
243169,13025,130638.2873,4975.065495
243170,13025,130638.2873,2270.403613
243171,13025,130638.2873,4340.165152
243174,30058,301727.5105,4034.724705
243181,30058,301727.5105,5919.443868
243188,30160,376425.2212,3924.187917
243189,30160,376425.2212,2352.152648
243194,30160,376425.2212,2396.295401
243195,30189,256204.2259,510.9440251
243199,30189,256204.2259,4530.494486
243200,30189,256204.2259,4617.918731
243202,30189,256204.2259,3708.359745
243203,30189,256204.2259,1374.847248
243989,18004,271877.6844,6429.422144
243990,18004,271877.6844,3234.206664
243991,18004,271877.6844,3376.911098
244004,18013,90680.43118,117.7940731
244005,18013,90680.43118,491.4323392
244006,18013,90680.43118,675.3398195
244007,18013,90680.43118,1959.168571
244011,18002,78233.91394,2122.981674
244012,18002,78233.91394,3428.473512
244015,18007,96138.76866,1002.096545
244016,18002,78233.91394,1199.46282
244017,18007,96138.76866,4529.08465
244051,14071,48049.27281,7451.728224
244060,32033,89772.36643,6550.846807
244061,32033,89772.36643,554.7172523
244069,14118,118223.1719,7680.154882
244070,14118,118223.1719,6139.598739
244078,14117,59817.61542,380.6867415
244079,14111,183925.8228,4219.3239
244082,14046,176535.693,6870.581949
244084,14046,176535.693,270.054691
244085,14046,176535.693,9349.642458
244090,14078,211131.0598,969.3180093
244095,14074,47605.07133,1646.310826
244100,14109,203855.286,6383.356641
244104,14109,203855.286,8503.885242
244107,11020,462592.2834,9547.812904
244108,11020,462592.2834,9846.305227
244109,11020,462592.2834,1622.109849
244110,11020,462592.2834,12974.28334
244111,11020,462592.2834,386.9619894
244112,11020,462592.2834,3698.609302
244113,11020,462592.2834,5659.846408
244120,11037,262554.9843,136.4300449
244121,11037,262554.9843,1053.195164
244126,11015,269167.3952,3972.414551
244127,11015,269167.3952,5187.423996
244129,11015,269167.3952,2708.688265
244130,11015,269167.3952,8576.469653
244137,11014,305742.4107,6918.444248
244141,11014,305742.4107,6607.661662
244142,11003,325643.6295,1592.65523
244143,11003,325643.6295,5523.507292
244144,11003,325643.6295,3345.008676
244146,11003,325643.6295,2253.25162
244150,11033,450667.0401,2712.853325
244151,11033,450667.0401,3046.494017
244152,11032,228538.9522,4228.729744
244153,11032,228538.9522,657.403487
244154,11032,228538.9522,4784.994292
244155,11032,228538.9522,6036.188528
244156,11032,228538.9522,1919.263883
244157,11013,54059.1501,470.0998558
244160,11013,54059.1501,7752.921794
244162,11040,55615.76224,2853.757789
244163,11040,55615.76224,6323.422137
244164,11040,55615.76224,2657.099986
244170,22013,227589.5095,9469.552107
244171,22013,227589.5095,3794.852124
244172,22013,227589.5095,677.4319956
244174,22013,227589.5095,3828.066907
244175,22013,227589.5095,3952.048764
244178,22013,227589.5095,5502.68878
244179,22013,227589.5095,1551.987993
244180,22013,227589.5095,2948.605322
244182,22002,168990.2151,3014.677609
244183,22002,168990.2151,5582.851976
244199,13031,84553.71311,2464.680829
244203,13018,128125.191,5618.347639
244207,13062,132229.1586,2750.411972
244208,13062,132229.1586,6310.968566
244214,13073,148479.7753,1652.178391
244215,13073,148479.7753,6844.594174
244218,13028,104151.1378,1092.34394
244219,13028,104151.1378,5707.475401
244220,13028,104151.1378,10674.9282
244221,13028,104151.1378,2093.610368
244222,13028,104151.1378,1949.967757
244224,13028,104151.1378,1260.714285
244225,13011,64159.73808,3765.986173
244227,13011,64159.73808,6457.944654
244228,13011,64159.73808,1127.616396
244229,13025,130638.2873,7155.368625
244230,13025,130638.2873,5443.623626
244232,13025,130638.2873,595.1233817
244233,30058,301727.5105,6072.669873
244234,30058,301727.5105,1738.86386
244240,30058,301727.5105,4129.889393
244247,30160,376425.2212,6475.368934
244248,30160,376425.2212,6594.786837
244251,30160,376425.2212,4995.113492
244252,30160,376425.2212,7142.394865
244253,30160,376425.2212,1684.675429
244257,30189,256204.2259,2586.941016
244258,30189,256204.2259,4415.903591
245049,18004,271877.6844,5214.828443
245050,18004,271877.6844,924.5373677
245062,18013,90680.43118,5872.885888
245063,18013,90680.43118,3230.507993
245066,18013,90680.43118,806.2221307
245067,18013,90680.43118,3203.527418
245068,18002,78233.91394,2111.609253
245069,18002,78233.91394,1523.822176
245070,18014,314470.9117,6694.977026
245073,18002,78233.91394,10010.26884
245074,18007,96138.76866,5470.426393
245075,18007,96138.76866,1242.603601
245110,14071,48049.27281,4379.066807
245118,32033,89772.36643,1641.099211
245119,32033,89772.36643,9109.613377
245128,14118,118223.1719,6402.109047
245129,14118,118223.1719,6136.438131
245133,14117,59817.61542,7515.367538
245134,14117,59817.61542,6054.799552
245135,14117,59817.61542,7058.557587
245136,14117,59817.61542,4033.383686
245137,14117,59817.61542,6985.919125
245141,14046,176535.693,1432.705494
245142,14046,176535.693,6610.417992
245143,14046,176535.693,2943.195564
245144,14046,176535.693,2440.047016
245149,14073,262773.9992,1044.023038
245150,14073,262773.9992,5203.266177
245154,14109,203855.286,26.42342398
245159,14109,203855.286,2099.291921
245160,14109,203855.286,706.4864313
245161,14109,203855.286,7547.151449
245162,14109,203855.286,1931.384859
245163,14109,203855.286,3475.112463
245165,14109,203855.286,6494.342856
245166,11020,462592.2834,5929.210667
245170,11020,462592.2834,5793.830748
245171,11020,462592.2834,2040.510233
245180,11015,269167.3952,3185.510436
245189,11015,269167.3952,2606.090998
245190,11015,269167.3952,4147.754266
245196,11014,305742.4107,6594.688437
245198,11014,305742.4107,2755.836504
245199,11014,305742.4107,7101.548418
245200,11014,305742.4107,1391.835031
245209,11033,450667.0401,7244.339179
245210,11033,450667.0401,3790.505194
245212,11032,228538.9522,441.4188314
245215,11013,54059.1501,5072.188343
245216,11013,54059.1501,6501.999281
245217,11013,54059.1501,1012.69761
245218,11013,54059.1501,8273.25687
245219,11013,54059.1501,2206.367236
245223,11040,55615.76224,5695.632538
245224,11034,47794.12447,5073.996158
245225,11034,47794.12447,2615.516647
245226,11034,47794.12447,359.2582569
245227,11034,47794.12447,4938.530688
245228,22013,227589.5095,16.40817433
245229,22013,227589.5095,1955.69039
245231,22013,227589.5095,7205.767878
245232,22013,227589.5095,8809.821619
245233,22013,227589.5095,2017.263867
245234,22013,227589.5095,4187.741461
245237,22013,227589.5095,10608.4377
245238,22013,227589.5095,4299.984362
245239,22002,168990.2151,4425.622465
245240,22002,168990.2151,6936.938184
245241,22002,168990.2151,1071.256951
245258,13040,71152.52663,2100.517906
245262,13018,128125.191,7515.26141
245263,13018,128125.191,2876.462161
245264,13018,128125.191,6232.151651
245265,13018,128125.191,2457.31529
245266,13018,128125.191,4760.343203
245268,13062,132229.1586,5888.615464
245269,13062,132229.1586,1241.087744
245273,13073,148479.7753,6049.47718
245274,13073,148479.7753,244.4467852
245277,13028,104151.1378,5000.743748
245281,13028,104151.1378,4409.573999
245282,13028,104151.1378,7560.07489
245283,13028,104151.1378,125.575774
245287,13011,64159.73808,263.2533392
245289,13025,130638.2873,6863.957981
245290,13025,130638.2873,5500.270491
245291,13025,130638.2873,7356.054156
245292,30058,301727.5105,2933.720389
245293,30058,301727.5105,6269.058161
245294,30058,301727.5105,1554.194617
245298,30058,301727.5105,3725.854061
245299,30058,301727.5105,76.91181482
245306,30160,376425.2212,6174.154461
245307,30160,376425.2212,1176.659494
245308,30160,376425.2212,6510.78536
245309,30160,376425.2212,10406.80997
245310,30160,376425.2212,2633.143388
245316,30189,256204.2259,6439.535097
246109,18004,271877.6844,6957.655587
246120,18004,271877.6844,2045.143532
246121,18013,90680.43118,2195.663047
246128,18014,314470.9117,3905.629719
246129,18014,314470.9117,1422.726272
246132,18007,96138.76866,2073.907786
246133,18007,96138.76866,13371.89076
246169,14071,48049.27281,320.3725069
246170,32028,54122.40755,2833.423131
246177,32033,89772.36643,954.4615223
246178,32033,89772.36643,5586.488316
246187,14118,118223.1719,4592.280561
246188,14118,118223.1719,2405.790024
246189,14118,118223.1719,7599.217304
246190,14118,118223.1719,2738.324079
246191,14117,59817.61542,6387.042113
246192,14117,59817.61542,64.92466356
246194,14117,59817.61542,880.1353308
246195,14117,59817.61542,2487.100764
246202,14046,176535.693,6127.507352
246203,14046,176535.693,618.1364392
246204,14046,176535.693,11166.01286
246205,14073,262773.9992,4700.535223
246209,14073,262773.9992,6208.983254
246217,14109,203855.286,1938.727065
246218,14109,203855.286,1373.195444
246219,14109,203855.286,6346.489303
246223,14109,203855.286,14265.42685
246224,14109,203855.286,3257.344272
246227,11020,462592.2834,2068.454195
246228,11020,462592.2834,7607.723901
246229,11020,462592.2834,70.82411453
246230,11020,462592.2834,6336.478559
246239,11030,465867.957,182.1289534
246240,11030,465867.957,2689.895965
246249,11014,305742.4107,2865.4431
